ell R_ell F_ell N_ell
193 2.0363050853869107e-06 2.3065294240023664e-07 1.8065499325362185e-06
194 1.9524351977265216e-06 2.0265209738669231e-07 1.7546155806549764e-06
195 1.9267664885664456e-06 1.9052935763382948e-07 1.7457742793857935e-06
196 1.954368489118949e-06 1.618772531659753e-07 1.7796005387336852e-06
197 1.951057446982748e-06 2.06538320361275e-07 1.7598983349849572e-06
198 1.9353490948164355e-06 2.0338637477124457e-07 1.728625035340027e-06
199 1.932083545282908e-06 2.0859063603686914e-07 1.7177935483550815e-06
200 1.9182258036712383e-06 2.1172212689548837e-07 1.7041620046837192e-06
201 1.9033977841007883e-06 1.9309336214146134e-07 1.715640417380952e-06
202 1.8809314753334476e-06 1.739470891614754e-07 1.6966093674855413e-06
203 1.851387015267248e-06 1.6768824052571524e-07 1.6691963131108331e-06
204 1.8380716549614685e-06 1.917009284906243e-07 1.662520069221189e-06
205 1.87324122153121e-06 2.0336740533342376e-07 1.6719147088166541e-06
206 1.8694082111817174e-06 2.1429153814047672e-07 1.6504141362622807e-06
207 1.8347626484248273e-06 2.0655579490499838e-07 1.6421118603618747e-06
208 1.8339444980153853e-06 1.7563748454382698e-07 1.6552075961677283e-06
209 1.8388520716866678e-06 2.1379108801771195e-07 1.6440111056452701e-06
210 1.813497536262553e-06 1.8378030898483854e-07 1.6380117467718461e-06
211 1.8753529758606362e-06 2.3421422913409193e-07 1.6356369446926525e-06
212 1.8322084879154389e-06 1.9828962854092917e-07 1.6466160113154332e-06
213 1.8160946815808007e-06 1.895173896456757e-07 1.624892511825992e-06
214 1.8454424642222314e-06 2.0316437592322077e-07 1.6384246618269759e-06
215 1.8129931468596592e-06 2.088440340597686e-07 1.6049158154407777e-06
216 1.8086095502815303e-06 2.0251086052300076e-07 1.6108715659263624e-06
217 1.8250986852565693e-06 1.9723286819367856e-07 1.6392170893239231e-06
218 1.8715799722268648e-06 2.143170324046074e-07 1.6562374666951566e-06
219 1.8576587022659437e-06 2.205404232120552e-07 1.6531946254529038e-06
220 1.8517690288122102e-06 1.9772273679585995e-07 1.6466013003353934e-06
221 1.8880451200962091e-06 2.374362962701088e-07 1.6513485850800452e-06
222 1.8922733372814962e-06 2.3155252743762724e-07 1.6518333924492354e-06
223 1.8336269407643026e-06 1.9274026083905832e-07 1.6378264514839543e-06
224 1.848533671375577e-06 1.908650221842936e-07 1.6489637756143109e-06
225 1.8840219114955901e-06 2.1222923867674336e-07 1.6787421233664988e-06
226 1.895386628781979e-06 2.2438578974743133e-07 1.6711573049883133e-06
227 1.8691529889534368e-06 1.8443356654788683e-07 1.6905059287276314e-06
228 1.90398320674545e-06 2.0575508508688236e-07 1.6959958556198924e-06
229 1.9435850108625865e-06 2.1415679735594522e-07 1.7217345763884502e-06
230 1.951905610409206e-06 2.336764056593183e-07 1.7209070881710217e-06
231 1.912032403014848e-06 2.000396569551647e-07 1.701625277261555e-06
232 1.9449612935380926e-06 1.9650048567261635e-07 1.7403208245104365e-06
233 1.9765994752186367e-06 2.1909372313023128e-07 1.7721006174888354e-06
234 1.9602474123955385e-06 2.0914035045456982e-07 1.7511591827978714e-06
235 1.961194929208274e-06 1.9045987387476673e-07 1.7724289586126e-06
236 1.9681423602016326e-06 1.8189315108589083e-07 1.7873870929097765e-06
237 1.968739225295333e-06 1.93495073986043e-07 1.772974133858172e-06
238 2.0379184278732355e-06 2.1098677079311149e-07 1.813255321472892e-06
239 2.00815969658243e-06 1.7723458213864225e-07 1.8360883669414138e-06
240 2.0282333801282042e-06 1.7292259820279548e-07 1.860849776393349e-06
241 2.0531592492891173e-06 1.8932398788125037e-07 1.8577616453253796e-06
242 2.003015489252799e-06 1.5593542817345585e-07 1.8550726429762172e-06
243 2.0981226155066738e-06 2.26244406489226e-07 1.861993543513679e-06
244 2.0753277705609425e-06 1.8044787515791002e-07 1.8916782309382695e-06
245 2.095078139176061e-06 1.6241138064291028e-07 1.930685364095562e-06
246 2.1117358144181697e-06 2.014045596219854e-07 1.9057678221092727e-06
247 2.1235162879877594e-06 1.817534577139994e-07 1.952796780038809e-06
248 2.1229216465685416e-06 1.724734371737821e-07 1.9468304575812027e-06
249 2.144835329400743e-06 1.7349016167316398e-07 1.9679947364296003e-06
250 2.1236573585345475e-06 1.700153772365791e-07 1.9531862082885423e-06
251 2.1570386416108134e-06 1.907155648787462e-07 1.9660779610150354e-06
252 2.1657222965376824e-06 1.846903794161205e-07 1.9731364004093855e-06
253 2.1677827123611263e-06 1.8850966660972792e-07 1.9889410634040073e-06
254 2.1943701698127978e-06 1.788117686931694e-07 2.022512863455887e-06
255 2.1882002184606845e-06 1.4845967891377572e-07 2.0471486463591593e-06
256 2.2051327423251457e-06 1.5274023974155537e-07 2.055629740676701e-06
257 2.230894795692182e-06 1.6388264643194768e-07 2.0608092785608466e-06
258 2.2510490978508965e-06 1.742522059592753e-07 2.0665283345823022e-06
259 2.2304873462818656e-06 1.7436647889281558e-07 2.064672306683951e-06
260 2.2453897659176435e-06 1.5144097460070682e-07 2.1075276291785104e-06
261 2.3107850650203782e-06 1.5184840295226798e-07 2.1479555448661027e-06
262 2.2800605625284307e-06 1.357809027196751e-07 2.1387377881490543e-06
263 2.2754753036284675e-06 1.3868705615039906e-07 2.1382642568079427e-06
264 2.312380083595503e-06 1.4403235194281922e-07 2.1745184787033766e-06
265 2.324609157060185e-06 1.525899595727935e-07 2.1775455872526142e-06
266 2.313657371291178e-06 1.4045106284658037e-07 2.16891245491398e-06
267 2.3577076106319016e-06 1.641239991927572e-07 2.199850052875623e-06
268 2.3619982479121762e-06 1.4825187639422327e-07 2.214647687332768e-06
269 2.4106048948838103e-06 1.3864500412597817e-07 2.2555394160475313e-06
270 2.407212306752013e-06 1.4807961141371377e-07 2.26982054149007e-06
271 2.361556168504611e-06 1.2526284326317842e-07 2.2470327466718964e-06
272 2.4329642990405555e-06 1.4990704862040397e-07 2.2873702842378186e-06
273 2.416239218808367e-06 1.331843262086759e-07 2.2862498695082843e-06
274 2.483092381963957e-06 1.5026940403917844e-07 2.331086078011695e-06
275 2.5020228500547124e-06 1.4866334635271952e-07 2.358384673264301e-06
276 2.455600984073123e-06 1.317602079221774e-07 2.3271509081230706e-06
277 2.5439765767948467e-06 1.310077392134977e-07 2.4149968136294746e-06
278 2.551143921786939e-06 1.2855074269511938e-07 2.4272602858500135e-06
279 2.5541560316679413e-06 1.138616336886512e-07 2.4418705228469303e-06
280 2.5732191547433976e-06 1.3518710365181658e-07 2.4290129057413576e-06
281 2.5694959449234373e-06 1.38732440252286e-07 2.42896474620964e-06
282 2.549382856130178e-06 1.1826881434883495e-07 2.4380554426733217e-06
283 2.5856404921827154e-06 1.327817057560547e-07 2.4603269838175703e-06
284 2.6490913077176674e-06 1.5523856195911486e-07 2.4898979266837783e-06
285 2.6721564132474325e-06 1.461288341196005e-07 2.5303462651289173e-06
286 2.6879434430665017e-06 1.2784038156829922e-07 2.564833302390793e-06
287 2.6435917118479745e-06 1.3174923607217905e-07 2.5308241871220576e-06
288 2.669920564346127e-06 1.276105706141193e-07 2.5394784352074297e-06
289 2.7412218065124306e-06 1.3897776327900953e-07 2.6025373277841154e-06
290 2.7697151306599958e-06 1.3970876977175952e-07 2.6282821527288506e-06
291 2.7784812195340067e-06 1.2814965452289356e-07 2.647939272301544e-06
292 2.766550036172308e-06 1.2346212367400664e-07 2.6519783222296663e-06
293 2.7777812462741285e-06 1.2427566934658273e-07 2.652306381867821e-06
294 2.765986809713166e-06 1.1407171341183624e-07 2.6568940942306135e-06
295 2.8344740473972437e-06 1.1465297431449617e-07 2.718178140440996e-06
296 2.857497584404973e-06 1.0591732944396639e-07 2.748554732562677e-06
297 2.8165862553223397e-06 1.1811915110181489e-07 2.7050904291756794e-06
298 2.873297131486002e-06 1.2954076529337677e-07 2.745934087891032e-06
299 2.883857070023686e-06 1.1402392077152841e-07 2.76826267903684e-06
300 2.933257434964476e-06 1.1876361046963202e-07 2.8045238421120657e-06
301 2.911749972985316e-06 1.0394258720337914e-07 2.812826348305562e-06
302 2.9467787207455967e-06 1.1071232617688987e-07 2.833675049543453e-06
303 3.0071273470493373e-06 1.0518031928328965e-07 2.8902450778684945e-06
304 2.9937521911492056e-06 1.1470237904893667e-07 2.8772985491014996e-06
305 3.0216406198444818e-06 1.1788806702221848e-07 2.9033665491103287e-06
306 3.023979689326863e-06 1.1600287800606374e-07 2.8981750315492392e-06
307 3.0348487867354477e-06 1.1149537369246853e-07 2.924062008419493e-06
308 3.071177997033164e-06 1.0265568968905848e-07 2.9657692159392383e-06
309 3.0217547130671553e-06 1.0644190344244108e-07 2.9181595674257012e-06
310 3.1160808734025656e-06 1.0593584333429605e-07 3.0158396142136297e-06
311 3.1074878170736974e-06 1.0439194501856978e-07 3.002611920018187e-06
312 3.128262038574699e-06 1.1412734571100095e-07 3.0146374082230366e-06
313 3.134144551137916e-06 9.659538682119982e-08 3.040037754622498e-06
314 3.1659475702913014e-06 9.408065866998567e-08 3.077731602803244e-06
315 3.146009860558076e-06 1.0791811873181747e-07 3.050464464596185e-06
316 3.221899674173789e-06 1.1172341453890335e-07 3.115153152602e-06
317 3.1996219834632076e-06 9.820358685247269e-08 3.0903533609235263e-06
318 3.2799015779291624e-06 9.102587498669222e-08 3.191004606598751e-06
319 3.282196831918727e-06 1.0265315691328457e-07 3.1803579964735344e-06
320 3.2967652463271926e-06 1.093466356557847e-07 3.1841448577388123e-06
321 3.306966047773105e-06 9.082180563475994e-08 3.2203625518567636e-06
322 3.3077086351803263e-06 9.328232659931973e-08 3.219810215496153e-06
323 3.4093094440367727e-06 9.889191909055643e-08 3.313567087674107e-06
324 3.415743464329518e-06 1.0641245063989455e-07 3.310092770014818e-06
325 3.433841882101495e-06 1.0429353508483542e-07 3.336616870611393e-06
326 3.3933231857882094e-06 9.703328535747944e-08 3.3002193890636123e-06
327 3.4600053843787753e-06 8.95646200616658e-08 3.3777211917101666e-06
328 3.510117120307561e-06 1.028211242563552e-07 3.418251171596182e-06
329 3.5390185886227026e-06 1.0135240007458591e-07 3.4393523193912255e-06
330 3.5395639154620993e-06 9.197391826663198e-08 3.442890220934659e-06
331 3.5353027928508825e-06 9.137034380820701e-08 3.4411586933495436e-06
332 3.5924729875252865e-06 1.051969870309971e-07 3.4950408593527127e-06
333 3.5614720501710733e-06 9.226306620082525e-08 3.470214227888586e-06
334 3.6213913422493643e-06 8.788607372607296e-08 3.5370554823842413e-06
335 3.6738356437487052e-06 1.1021408046459304e-07 3.5603665117462835e-06
336 3.696433746507049e-06 1.1245006198046562e-07 3.5837323968187195e-06
337 3.6753956971034858e-06 9.377332758146998e-08 3.5800442184877065e-06
338 3.79445359835514e-06 1.0879548327630953e-07 3.684096097999865e-06
339 3.807908629187332e-06 1.0355563511319521e-07 3.7022858103340114e-06
340 3.7273865403249315e-06 9.670593396484799e-08 3.631260849764313e-06
341 3.7686137370716424e-06 9.795439502564361e-08 3.6767749396261326e-06
342 3.8613737853435905e-06 1.0267133026783474e-07 3.763852612771566e-06
343 3.857409340899338e-06 1.086347031595893e-07 3.744992980038373e-06
344 3.910505197186032e-06 1.018379735839144e-07 3.810650679285184e-06
345 3.941862614769204e-06 1.193835688575576e-07 3.827628750121542e-06
346 3.949325370609566e-06 1.2016113719481142e-07 3.827796190009063e-06
347 4.017468453609182e-06 1.0143259367291335e-07 3.913454867855195e-06
348 4.060805056338393e-06 1.0888139060042949e-07 3.950201424440718e-06
349 4.0383128286641885e-06 1.0828229981837923e-07 3.9304656550236e-06
350 4.076120682169706e-06 1.0433214236397827e-07 3.977044179172069e-06
351 4.1673376666488695e-06 1.1122017225643393e-07 4.040959058070643e-06
352 4.1571383950527685e-06 1.0971548932417444e-07 4.0501693394122616e-06
353 4.15280427709329e-06 1.1340851500282155e-07 4.037881854420154e-06
354 4.189606742794692e-06 1.1068628370750601e-07 4.082276960698866e-06
355 4.203877173579896e-06 1.0732244148645523e-07 4.1173361818336424e-06
356 4.2871823179560236e-06 1.1132126736771301e-07 4.174200088035162e-06
357 4.3513739830305674e-06 1.10405789069846e-07 4.231156487746914e-06
358 4.328422024423335e-06 1.1272239598626896e-07 4.212514974875566e-06
359 4.352407065068566e-06 1.1227630874194179e-07 4.242579184873977e-06
360 4.4408175738852045e-06 1.1146868116637537e-07 4.3310136370633885e-06
361 4.405399111067091e-06 1.1832436757571894e-07 4.291029385556227e-06
362 4.464204002981794e-06 1.2158612453525326e-07 4.348034625304909e-06
363 4.53134453924053e-06 1.1737410315028771e-07 4.430343740037822e-06
364 4.540257510129288e-06 1.1803626000713558e-07 4.423904948038565e-06
365 4.587906859199216e-06 1.2611825302645825e-07 4.465983291057615e-06
366 4.582892497736497e-06 1.1498078292976659e-07 4.462785879370313e-06
367 4.6930861268351185e-06 1.249003809041063e-07 4.578754203817763e-06
368 4.705830449104577e-06 1.192213424013518e-07 4.594989282345045e-06
369 4.760583547209977e-06 1.2687177307786273e-07 4.634979779491571e-06
370 4.783252855277461e-06 1.2853413326736204e-07 4.64192032015787e-06
371 4.756630035286944e-06 1.31200322839182e-07 4.624986912170403e-06
372 4.841395879347454e-06 1.249847551046653e-07 4.72123421065038e-06
373 4.865786170620071e-06 1.3482351737429487e-07 4.740968516675461e-06
374 4.878506855458101e-06 1.4027779754096083e-07 4.750479527422917e-06
375 4.951385512316592e-06 1.2507050247843437e-07 4.813170430270142e-06
376 5.029446090702121e-06 1.3677071915803887e-07 4.910079654569558e-06
377 5.090485312569503e-06 1.3116872078283197e-07 4.959953283836854e-06
378 5.135650247122546e-06 1.28399979326045e-07 5.017990138470393e-06
379 5.076868691326628e-06 1.3076897456862098e-07 4.95346869311511e-06
380 5.23605711849027e-06 1.448156839033266e-07 5.095714338103758e-06
381 5.311229979191388e-06 1.3873969612700988e-07 5.1624365175929986e-06
