ell R_ell F_ell N_ell
115 4.071706277573232e-06 2.241477490210659e-07 3.847558528552166e-06
116 4.289150749887553e-06 2.2568994175595978e-07 4.063460808131593e-06
117 4.208845807755798e-06 1.922562400168701e-07 4.016589567738928e-06
118 4.267864663677203e-06 2.8333658083148436e-07 3.984528082845719e-06
119 4.1984483338658974e-06 2.0162480311867382e-07 3.996823530747224e-06
120 4.156512884137969e-06 2.1226553816732828e-07 3.94424734597064e-06
121 4.348670645200453e-06 1.9857083569724382e-07 4.1500998095032095e-06
122 4.420304216445223e-06 2.313040769930326e-07 4.189000139452191e-06
123 4.390967317143303e-06 1.8966498747121407e-07 4.201302329672089e-06
124 4.440517846008672e-06 2.1748419728789278e-07 4.223033648720779e-06
125 4.531628247357638e-06 2.874272096018532e-07 4.244201037755785e-06
126 4.508890597750939e-06 2.76962792230298e-07 4.2319278055206416e-06
127 4.61023971787676e-06 3.5602537085163115e-07 4.254214347025128e-06
128 4.74520785366765e-06 4.353272804611531e-07 4.309880573206497e-06
