# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6500, i.e. number of multipoles equal to 6499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.001415622478e-10       2.009220444094e-14      -3.628058837330e-14       0.000000000000e+00       4.421868297142e-11       5.072227732165e-12      -8.025237668027e-15 
   55       2.029182897815e-10       2.127440881598e-14      -6.813866916356e-14       0.000000000000e+00       4.244984019336e-11       4.890006697878e-12      -8.108469124987e-15 
   56       2.057272123583e-10       2.249506593020e-14      -1.017071732745e-13       0.000000000000e+00       4.077160359424e-11       4.716886597257e-12      -8.361344137374e-15 
   57       2.085688006440e-10       2.375424758465e-14      -1.370172877580e-13       0.000000000000e+00       3.918303934966e-11       4.552804026855e-12      -8.743153680647e-15 
   58       2.114422132617e-10       2.505199410980e-14      -1.741022477580e-13       0.000000000000e+00       3.768053374053e-11       4.397420196199e-12      -9.205505839823e-15 
   59       2.143452022270e-10       2.638831413295e-14      -2.129975111970e-13       0.000000000000e+00       3.625762763711e-11       4.250103775011e-12      -9.691965514587e-15 
   60       2.172740183826e-10       2.776318434555e-14      -2.537409334625e-13       0.000000000000e+00       3.490485098308e-11       4.109913740424e-12      -1.013769412440e-14 
   61       2.202249157519e-10       2.917645759650e-14      -2.963618308010e-13       0.000000000000e+00       3.361235269591e-11       3.975864818105e-12      -1.048371710635e-14 
   62       2.231992731179e-10       3.062756359169e-14      -3.408449066878e-13       0.000000000000e+00       3.237885462371e-11       3.847832234162e-12      -1.072428379643e-14 
   63       2.261994594617e-10       3.211574029467e-14      -3.871585014784e-13       0.000000000000e+00       3.120442283572e-11       3.725820530820e-12      -1.086954701121e-14 
   64       2.292272935219e-10       3.364011659337e-14      -4.352648148534e-13       0.000000000000e+00       3.008777425771e-11       3.609690868646e-12      -1.093197508204e-14 
   65       2.322839999612e-10       3.519970915865e-14      -4.851197279525e-13       0.000000000000e+00       2.902619985251e-11       3.499152840261e-12      -1.092645568901e-14 
   66       2.353701655344e-10       3.679341930294e-14      -5.366726255079e-13       0.000000000000e+00       2.801548780048e-11       3.393756284050e-12      -1.087039969485e-14 
   67       2.384856952548e-10       3.842002983886e-14      -5.898662179783e-13       0.000000000000e+00       2.704984668001e-11       3.292883097867e-12      -1.078384497883e-14 
   68       2.416303033583e-10       4.007832478245e-14      -6.446471265722e-13       0.000000000000e+00       2.612345237917e-11       3.195914036266e-12      -1.068529206207e-14 
   69       2.448051996915e-10       4.176748365058e-14      -7.010005264942e-13       0.000000000000e+00       2.523562452383e-11       3.102786647343e-12      -1.057799903117e-14 
   70       2.480116678567e-10       4.348676178231e-14      -7.589222360585e-13       0.000000000000e+00       2.438656574748e-11       3.013536201816e-12      -1.046108337772e-14 
   71       2.512505310362e-10       4.523537456374e-14      -8.184086705462e-13       0.000000000000e+00       2.357579610555e-11       2.928127067883e-12      -1.033353926649e-14 
   72       2.545221218365e-10       4.701249742838e-14      -8.794569396051e-13       0.000000000000e+00       2.280211778351e-11       2.846449000208e-12      -1.019423220799e-14 
   73       2.578262521338e-10       4.881726585759e-14      -9.420649446491e-13       0.000000000000e+00       2.206357980509e-11       2.768313428919e-12      -1.004189373102e-14 
   74       2.611621829185e-10       5.064877538096e-14      -1.006231476257e-12       0.000000000000e+00       2.135744274038e-11       2.693449748594e-12      -9.875116055246e-15 
   75       2.645285941402e-10       5.250608157675e-14      -1.071956311574e-12       0.000000000000e+00       2.068014341401e-11       2.621501607255e-12      -9.692346763770e-15 
   76       2.679241767435e-10       5.438814405554e-14      -1.139232332202e-12       0.000000000000e+00       2.002817956525e-11       2.552116332652e-12      -9.492959337395e-15 
   77       2.713496000724e-10       5.629364661733e-14      -1.208020003184e-12       0.000000000000e+00       1.940102808610e-11       2.485240241003e-12      -9.280701909508e-15 
   78       2.748058501128e-10       5.822114414760e-14      -1.278268395476e-12       0.000000000000e+00       1.879869729220e-11       2.420870687268e-12      -9.060870651273e-15 
   79       2.782936220139e-10       6.016911459500e-14      -1.349922687431e-12       0.000000000000e+00       1.822083801874e-11       2.358965933164e-12      -8.839306165135e-15 
   80       2.818133026917e-10       6.213595782308e-14      -1.422924098572e-12       0.000000000000e+00       1.766672719300e-11       2.299443346017e-12      -8.622410218806e-15 
   81       2.853649534322e-10       6.411999446203e-14      -1.497209823367e-12       0.000000000000e+00       1.713525140681e-11       2.242177597608e-12      -8.417162479243e-15 
   82       2.889482924953e-10       6.611946476044e-14      -1.572712965002e-12       0.000000000000e+00       1.662489048913e-11       2.186998863016e-12      -8.231137246632e-15 
   83       2.925626777177e-10       6.813252743704e-14      -1.649362469151e-12       0.000000000000e+00       1.613370107851e-11       2.133691019468e-12      -8.072520188369e-15 
   84       2.962074503201e-10       7.015733379819e-14      -1.727088866723e-12       0.000000000000e+00       1.565978906805e-11       2.082045805849e-12      -7.948005729001e-15 
   85       2.998830699198e-10       7.219226672327e-14      -1.805842741011e-12       0.000000000000e+00       1.520285291371e-11       2.032039562714e-12      -7.856052067490e-15 
   86       3.035901366583e-10       7.423573937696e-14      -1.885579214813e-12       0.000000000000e+00       1.476286724438e-11       1.983682625930e-12      -7.792533466664e-15 
   87       3.073290355686e-10       7.628612358101e-14      -1.966252444601e-12       0.000000000000e+00       1.433960864720e-11       1.936965123142e-12      -7.752741571832e-15 
   88       3.110999252490e-10       7.834174993096e-14      -2.047815651928e-12       0.000000000000e+00       1.393264745638e-11       1.891856113133e-12      -7.731366525536e-15 
   89       3.149027265376e-10       8.040090791283e-14      -2.130221154830e-12       0.000000000000e+00       1.354133954207e-11       1.848302725190e-12      -7.722478082311e-15 
   90       3.187371111859e-10       8.246184601988e-14      -2.213420399224e-12       0.000000000000e+00       1.316481809924e-11       1.806229298459e-12      -7.719506723433e-15 
   91       3.226024905334e-10       8.452277186927e-14      -2.297363990318e-12       0.000000000000e+00       1.280198543651e-11       1.765536521316e-12      -7.715224771677e-15 
   92       3.264980041811e-10       8.658185231883e-14      -2.382001724009e-12       0.000000000000e+00       1.245150476501e-11       1.726100570722e-12      -7.701727506071e-15 
   93       3.304228040563e-10       8.863723357851e-14      -2.467281133276e-12       0.000000000000e+00       1.211211747789e-11       1.687804602718e-12      -7.672178877286e-15 
   94       3.343769800772e-10       9.068710475157e-14      -2.553142809056e-12       0.000000000000e+00       1.178366740934e-11       1.650640510964e-12      -7.626390011514e-15 
   95       3.383607534152e-10       9.272964411025e-14      -2.639524430416e-12       0.000000000000e+00       1.146621615940e-11       1.614620952670e-12      -7.566048700988e-15 
   96       3.423741863360e-10       9.476300033844e-14      -2.726362197728e-12       0.000000000000e+00       1.115972763636e-11       1.579747950151e-12      -7.493034826167e-15 
   97       3.464171749284e-10       9.678529292288e-14      -2.813590843687e-12       0.000000000000e+00       1.086406431358e-11       1.546012474263e-12      -7.409425692877e-15 
   98       3.504894418332e-10       9.879461254427e-14      -2.901143644332e-12       0.000000000000e+00       1.057898348630e-11       1.513394027849e-12      -7.317501369445e-15 
   99       3.545905289718e-10       1.007890214685e-13      -2.988952430064e-12       0.000000000000e+00       1.030413352846e-11       1.481860229175e-12      -7.219750023836e-15 
  100       3.587197902753e-10       1.027665539379e-13      -3.076947596662e-12       0.000000000000e+00       1.003905014951e-11       1.451366395374e-12      -7.118873260797e-15 
  101       3.628763844130e-10       1.047252165623e-13      -3.165058116303e-12       0.000000000000e+00       9.783152651252e-12       1.421855125886e-12      -7.017791458988e-15 
  102       3.670592675217e-10       1.066629887101e-13      -3.253211548583e-12       0.000000000000e+00       9.535740184603e-12       1.393255885897e-12      -6.919649108124e-15 
  103       3.712671859343e-10       1.085778228998e-13      -3.341334051529e-12       0.000000000000e+00       9.295988006458e-12       1.365484589781e-12      -6.827820146111e-15 
  104       3.754989431265e-10       1.104676990172e-13      -3.429351757775e-12       0.000000000000e+00       9.063134516995e-12       1.338462865032e-12      -6.745175438401e-15 
  105       3.797542572876e-10       1.123307944659e-13      -3.517195091049e-12       0.000000000000e+00       8.837079208853e-12       1.312179704940e-12      -6.671761025190e-15 
  106       3.840330065789e-10       1.141653378382e-13      -3.604795056035e-12       0.000000000000e+00       8.617858889840e-12       1.286637406478e-12      -6.606814729146e-15 
  107       3.883349610541e-10       1.159695581118e-13      -3.692081950997e-12       0.000000000000e+00       8.405462488613e-12       1.261832435650e-12      -6.549473268275e-15 
  108       3.926597784014e-10       1.177416856328e-13      -3.778985393799e-12       0.000000000000e+00       8.199829407981e-12       1.237755227198e-12      -6.498769484732e-15 
  109       3.970069996859e-10       1.194799530981e-13      -3.865434347927e-12       0.000000000000e+00       8.000847878219e-12       1.214389984317e-12      -6.453629573631e-15 
  110       4.013760450918e-10       1.211825965383e-13      -3.951357148504e-12       0.000000000000e+00       7.808353310361e-12       1.191714478359e-12      -6.412870311857e-15 
  111       4.057662096646e-10       1.228478563002e-13      -4.036681528317e-12       0.000000000000e+00       7.622126649515e-12       1.169699848549e-12      -6.375196286874e-15 
  112       4.101766590533e-10       1.244739780295e-13      -4.121334643832e-12       0.000000000000e+00       7.441892728160e-12       1.148310401687e-12      -6.339197125538e-15 
  113       4.146064252525e-10       1.260592136538e-13      -4.205243101216e-12       0.000000000000e+00       7.267318619457e-12       1.127503411866e-12      -6.303344722906e-15 
  114       4.190544023450e-10       1.276018223647e-13      -4.288332982355e-12       0.000000000000e+00       7.098011990549e-12       1.107228920175e-12      -6.265990471048e-15 
  115       4.235193422435e-10       1.291000716008e-13      -4.370529870880e-12       0.000000000000e+00       6.933519455867e-12       1.087429534413e-12      -6.225362487856e-15 
  116       4.280000237661e-10       1.305522842979e-13      -4.451759444624e-12       0.000000000000e+00       6.773426028831e-12       1.068053545374e-12      -6.179945563793e-15 
  117       4.324957922840e-10       1.319569850547e-13      -4.531949279117e-12       0.000000000000e+00       6.617670714930e-12       1.049096513050e-12      -6.129679333185e-15 
  118       4.370060779943e-10       1.333127736660e-13      -4.611027313247e-12       0.000000000000e+00       6.466266375167e-12       1.030564383944e-12      -6.074901252175e-15 
  119       4.415302257630e-10       1.346182818219e-13      -4.688921333127e-12       0.000000000000e+00       6.319201316305e-12       1.012460545254e-12      -6.015977521456e-15 
  120       4.460674923991e-10       1.358721745001e-13      -4.765559003123e-12       0.000000000000e+00       6.176438538064e-12       9.947857423214e-13      -5.953303698976e-15 
  121       4.506170439299e-10       1.370731513569e-13      -4.840867896879e-12       0.000000000000e+00       6.037914980308e-12       9.775379960851e-13      -5.887305312636e-15 
  122       4.551779528755e-10       1.382199481197e-13      -4.914775528352e-12       0.000000000000e+00       5.903540770232e-12       9.607125205298e-13      -5.818438472991e-15 
  123       4.597491955238e-10       1.393113379782e-13      -4.987209382835e-12       0.000000000000e+00       5.773198469556e-12       9.443016401397e-13      -5.747190485954e-15 
  124       4.643296492049e-10       1.403461329764e-13      -5.058096947988e-12       0.000000000000e+00       5.646742321714e-12       9.282947073488e-13      -5.674080465488e-15 
  125       4.689180895666e-10       1.413231854044e-13      -5.127365744865e-12       0.000000000000e+00       5.523997499042e-12       9.126780199928e-13      -5.599659946316e-15 
  126       4.735131878483e-10       1.422413891900e-13      -5.194943358944e-12       0.000000000000e+00       5.404759349968e-12       8.974347387604e-13      -5.524513496615e-15 
  127       4.781135081565e-10       1.430996812906e-13      -5.260757471153e-12       0.000000000000e+00       5.288792646204e-12       8.825448046444e-13      -5.449259330716e-15 
  128       4.827175047392e-10       1.438970430849e-13      -5.324735888902e-12       0.000000000000e+00       5.175830829933e-12       8.679848563935e-13      -5.374549921811e-15 
  129       4.873236838697e-10       1.446325419527e-13      -5.386807438284e-12       0.000000000000e+00       5.065633338303e-12       8.537336424778e-13      -5.300950565655e-15 
  130       4.919311153647e-10       1.453054582154e-13      -5.446904685446e-12       0.000000000000e+00       4.958166285911e-12       8.397891035740e-13      -5.228558708441e-15 
  131       4.965389722913e-10       1.459151748159e-13      -5.504961573786e-12       0.000000000000e+00       4.853440273022e-12       8.261530167735e-13      -5.157343822214e-15 
  132       5.011463698561e-10       1.464611400418e-13      -5.560912626358e-12       0.000000000000e+00       4.751453751102e-12       8.128256262430e-13      -5.087265452426e-15 
  133       5.057523638582e-10       1.469428692046e-13      -5.614692983067e-12       0.000000000000e+00       4.652192685590e-12       7.998055999924e-13      -5.018272957298e-15 
  134       5.103559491416e-10       1.473599463192e-13      -5.666238437856e-12       0.000000000000e+00       4.555630218668e-12       7.870899866433e-13      -4.950305247184e-15 
  135       5.149560580479e-10       1.477120257829e-13      -5.715485475899e-12       0.000000000000e+00       4.461726332027e-12       7.746741721966e-13      -4.883290523930e-15 
  136       5.195515588688e-10       1.479988340553e-13      -5.762371310794e-12       0.000000000000e+00       4.370427509643e-12       7.625518368011e-13      -4.817146020239e-15 
  137       5.241412542992e-10       1.482201713369e-13      -5.806833921747e-12       0.000000000000e+00       4.281666400541e-12       7.507149115214e-13      -4.751777739035e-15 
  138       5.287238798895e-10       1.483759132490e-13      -5.848812090770e-12       0.000000000000e+00       4.195361481567e-12       7.391535351062e-13      -4.687080192820e-15 
  139       5.332981024984e-10       1.484660125128e-13      -5.888245439867e-12       0.000000000000e+00       4.111416720157e-12       7.278560107562e-13      -4.622936143042e-15 
  140       5.378625187456e-10       1.484905006289e-13      -5.925074468225e-12       0.000000000000e+00       4.029721237110e-12       7.168087628924e-13      -4.559216339452e-15 
  141       5.424156534642e-10       1.484494895562e-13      -5.959240589408e-12       0.000000000000e+00       3.950148969353e-12       7.059962939241e-13      -4.495779259472e-15 
  142       5.469559581538e-10       1.483431733919e-13      -5.990686168543e-12       0.000000000000e+00       3.872558332713e-12       6.954011410173e-13      -4.432470847553e-15 
  143       5.514818094329e-10       1.481718300501e-13      -6.019354559515e-12       0.000000000000e+00       3.796791884688e-12       6.850038328624e-13      -4.369124254539e-15 
  144       5.559916375842e-10       1.479358353187e-13      -6.045190625629e-12       0.000000000000e+00       3.722709355749e-12       6.747870945566e-13      -4.305595954833e-15 
  145       5.604843297397e-10       1.476357030453e-13      -6.068142280938e-12       0.000000000000e+00       3.650291125334e-12       6.647490207256e-13      -4.241878661155e-15 
  146       5.649588636876e-10       1.472720521236e-13      -6.088159172274e-12       0.000000000000e+00       3.579544353632e-12       6.548911249594e-13      -4.177999098028e-15 
  147       5.694141805569e-10       1.468455962072e-13      -6.105192249036e-12       0.000000000000e+00       3.510470384909e-12       6.452141896631e-13      -4.113982572449e-15 
  148       5.738491840174e-10       1.463571454599e-13      -6.119193803161e-12       0.000000000000e+00       3.443064602050e-12       6.357182472399e-13      -4.049852922314e-15 
