# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   52       1.944617448928e-10       1.782373529283e-14       2.220421361151e-14       0.000000000000e+00       4.816027830421e-11       5.478035937692e-12      -8.229271884454e-15 
   53       1.971760016000e-10       1.892807109708e-14      -6.173816345378e-15       0.000000000000e+00       4.618498671804e-11       5.276616572263e-12      -8.090389094900e-15 
   54       1.999182375747e-10       2.007089637960e-14      -3.627883960557e-14       0.000000000000e+00       4.431617397919e-11       5.084943006140e-12      -8.005238897249e-15 
   55       2.026910831344e-10       2.125180206325e-14      -6.808868941690e-14       0.000000000000e+00       4.254045577589e-11       4.902318495446e-12      -8.083648014409e-15 
   56       2.054961746302e-10       2.247081256547e-14      -1.016195663319e-13       0.000000000000e+00       4.085573270209e-11       4.728716051947e-12      -8.323294330915e-15 
   57       2.083339639643e-10       2.372805438442e-14      -1.368989752176e-13       0.000000000000e+00       3.926106490933e-11       4.564099446669e-12      -8.686499924614e-15 
   58       2.112035884933e-10       2.502363370795e-14      -1.739558062922e-13       0.000000000000e+00       3.775282242866e-11       4.408161385465e-12      -9.128421825500e-15 
   59       2.141027763739e-10       2.635763671010e-14      -2.128204789587e-13       0.000000000000e+00       3.632451903793e-11       4.260306546388e-12      -9.596715353534e-15 
   60       2.170277519092e-10       2.773012984749e-14      -2.535250856394e-13       0.000000000000e+00       3.496664612912e-11       4.119634617053e-12      -1.003119745646e-14 
   61       2.199747454110e-10       2.914105095941e-14      -2.960938884179e-13       0.000000000000e+00       3.366931269426e-11       3.985195482812e-12      -1.037694520258e-14 
   62       2.229451329539e-10       3.058985333320e-14      -3.405119908872e-13       0.000000000000e+00       3.243123357936e-11       3.856860100351e-12      -1.062778855840e-14 
   63       2.259412875792e-10       3.207578190800e-14      -3.867498575957e-13       0.000000000000e+00       3.125247311682e-11       3.734615890139e-12      -1.079202704737e-14 
   64       2.289650337033e-10       3.359797231566e-14      -4.347721816771e-13       0.000000000000e+00       3.013174146617e-11       3.618303672327e-12      -1.087994389940e-14 
   65       2.320176033735e-10       3.515544771250e-14      -4.845377225869e-13       0.000000000000e+00       2.906631751747e-11       3.507609339254e-12      -1.090389567602e-14 
   66       2.350995925242e-10       3.674711561099e-14      -5.359991438380e-13       0.000000000000e+00       2.805197179460e-11       3.402055527954e-12      -1.087840189552e-14 
   67       2.382109172331e-10       3.837176471156e-14      -5.891028507369e-13       0.000000000000e+00       2.708288935863e-11       3.300993292666e-12      -1.082023465803e-14 
   68       2.413513021909e-10       4.002818040175e-14      -6.437987494560e-13       0.000000000000e+00       2.615322253836e-11       3.203776255678e-12      -1.074493822751e-14 
   69       2.445219588254e-10       4.171552551228e-14      -7.000721832093e-13       0.000000000000e+00       2.526228680398e-11       3.110342650941e-12      -1.065536851705e-14 
   70       2.477241701883e-10       4.343303137509e-14      -7.579182054205e-13       0.000000000000e+00       2.441028405173e-11       3.020736799825e-12      -1.055098173842e-14 
   71       2.509587592355e-10       4.517988585120e-14      -8.173323207872e-13       0.000000000000e+00       2.359673115168e-11       2.934933472923e-12      -1.043119732762e-14 
   72       2.542260586947e-10       4.695523319738e-14      -8.783105767587e-13       0.000000000000e+00       2.282042453461e-11       2.852834229522e-12      -1.029539626457e-14 
   73       2.575258809331e-10       4.875817393293e-14      -9.408496550153e-13       0.000000000000e+00       2.207940477892e-11       2.774263757073e-12      -1.014291939279e-14 
