# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  113       4.149377084744e-10       1.264768206255e-13      -4.200453181684e-12       5.510308043079e-16       7.267873167382e-12       1.127492117415e-12      -6.303337293085e-15 
  114       4.193845427072e-10       1.280257536349e-13      -4.283278498306e-12       5.610659895610e-16       7.098561202307e-12       1.107221411260e-12      -6.265988853698e-15 
  115       4.238481019888e-10       1.295304656036e-13      -4.365203534300e-12       5.712059931744e-16       6.934063440519e-12       1.087425361854e-12      -6.225365686618e-15 
  116       4.283271611089e-10       1.309892891318e-13      -4.446153986670e-12       5.814514984542e-16       6.773964887666e-12       1.068052081291e-12      -6.179952278045e-15 
  117       4.328210618552e-10       1.324007586469e-13      -4.526057494354e-12       5.918032067328e-16       6.618204549124e-12       1.049097123361e-12      -6.129688275236e-15 
  118       4.373292310278e-10       1.337634841027e-13      -4.604842079262e-12       6.022618340307e-16       6.466795287152e-12       1.030566476442e-12      -6.074911237096e-15 
  119       4.418510101936e-10       1.350761077412e-13      -4.682435621685e-12       6.128281099602e-16       6.319725408935e-12       1.012463574260e-12      -6.015987477620e-15 
  120       4.463856529637e-10       1.363373054905e-13      -4.758765891557e-12       6.235027778307e-16       6.176957913742e-12       9.947892134570e-13      -5.953312678837e-15 
  121       4.509323222708e-10       1.375457883625e-13      -4.833760579715e-12       6.342865947555e-16       6.038429740093e-12       9.775414711494e-13      -5.887312503755e-15 
  122       4.554900876471e-10       1.387003038507e-13      -4.907347329164e-12       6.451803317572e-16       5.904051012920e-12       9.607156224917e-13      -5.818443209313e-15 
  123       4.600579225019e-10       1.397996373278e-13      -4.979453766340e-12       6.561847738748e-16       5.773704290726e-12       9.443040582393e-13      -5.747192259327e-15 
  124       4.646347013990e-10       1.408426134435e-13      -5.050007532369e-12       6.673007202690e-16       5.647243812757e-12       9.282962023108e-13      -5.674078937433e-15 
  125       4.692191973344e-10       1.418280975223e-13      -5.118936314333e-12       6.785289843288e-16       5.524494746153e-12       9.126784293508e-13      -5.599654960043e-15 
  126       4.738100790140e-10       1.427549969615e-13      -5.186167876531e-12       6.898703937773e-16       5.405252433119e-12       8.974339822922e-13      -5.524505089283e-15 
  127       4.784059081311e-10       1.436222626283e-13      -5.251630091738e-12       7.013257907783e-16       5.289281638084e-12       8.825428899187e-13      -5.449247745948e-15 
  128       4.830051366441e-10       1.444288902583e-13      -5.315250972473e-12       7.128960320422e-16       5.176315794865e-12       8.679818844276e-13      -5.374535622444e-15 
  129       4.876062684343e-10       1.451739616598e-13      -5.376959556731e-12       7.245819763779e-16       5.066114333264e-12       8.537297948209e-13      -5.300934201997e-15 
  130       4.922083701143e-10       1.458567704694e-13      -5.436688608633e-12       7.363844455808e-16       4.958643368198e-12       8.397845711252e-13      -5.228540946967e-15 
  131       4.968106113716e-10       1.464767128980e-13      -5.494372274499e-12       7.483042594344e-16       4.853913501950e-12       8.261479806537e-13      -5.157325298903e-15 
  132       5.014121040814e-10       1.470332508262e-13      -5.549945291943e-12       7.603422478968e-16       4.751923187630e-12       8.128202567570e-13      -5.087246769409e-15 
  133       5.060119007593e-10       1.475259134867e-13      -5.603343027250e-12       7.724992511165e-16       4.652658391929e-12       7.998000555689e-13      -5.018254679427e-15 
  134       5.106089930159e-10       1.479542991475e-13      -5.654501512749e-12       7.847761194487e-16       4.556092257880e-12       7.870844127519e-13      -4.950287898531e-15 
  135       5.152023100104e-10       1.483180767938e-13      -5.703357484196e-12       7.971737134718e-16       4.462184767611e-12       7.746687002425e-13      -4.883274584212e-15 
  136       5.197907169044e-10       1.486169878112e-13      -5.749848418143e-12       8.096929040036e-16       4.370882405106e-12       7.625465829974e-13      -4.817131921172e-15 
  137       5.243730133159e-10       1.488508476678e-13      -5.793912569323e-12       8.223345721175e-16       4.282117818965e-12       7.507099757384e-13      -4.751765860608e-15 
  138       5.289479317730e-10       1.490195475973e-13      -5.835489008020e-12       8.350996091592e-16       4.195809485156e-12       7.391489996986e-13      -4.687070859505e-15 
  139       5.335141361679e-10       1.491230562810e-13      -5.874517657447e-12       8.479889167626e-16       4.111861369779e-12       7.278519393674e-13      -4.622929619922e-15 
  140       5.380702202107e-10       1.491614215310e-13      -5.910939331125e-12       8.610034068663e-16       4.030162591818e-12       7.168051992366e-13      -4.559212828286e-15 
  141       5.426147058832e-10       1.491347719725e-13      -5.944695770260e-12       8.741440017300e-16       3.950587085904e-12       7.059932605456e-13      -4.495778894674e-15 
