# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 10500, i.e. number of multipoles equal to 10499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       2.998828231037e-10       7.219227019909e-14      -1.805842153299e-12       0.000000000000e+00       1.520361496720e-11       2.032090125727e-12      -7.856182096506e-15 
   86       3.035899065680e-10       7.423574312876e-14      -1.885578848918e-12       0.000000000000e+00       1.476361923747e-11       1.983729303626e-12      -7.792654074606e-15 
   87       3.073288335713e-10       7.628612753241e-14      -1.966252352787e-12       0.000000000000e+00       1.434035090709e-11       1.937007791716e-12      -7.752851421774e-15 
   88       3.110997599590e-10       7.834175400636e-14      -2.047815867885e-12       0.000000000000e+00       1.393338029463e-11       1.891894620188e-12      -7.731464508587e-15 
   89       3.149026035159e-10       8.040091203789e-14      -2.130221691775e-12       0.000000000000e+00       1.354206324859e-11       1.848336887044e-12      -7.722563342974e-15 
   90       3.187370326305e-10       8.246185012198e-14      -2.213421247949e-12       0.000000000000e+00       1.316553293593e-11       1.806258897374e-12      -7.719578685723e-15 
   91       3.226024549606e-10       8.452277587802e-14      -2.297365117173e-12       0.000000000000e+00       1.280269163079e-11       1.765561302644e-12      -7.715283165977e-15 
   92       3.264980060983e-10       8.658185616655e-14      -2.382003068841e-12       0.000000000000e+00       1.245220250304e-11       1.726120239974e-12      -7.701772396738e-15 
   93       3.304228344990e-10       8.863723720229e-14      -2.467282613552e-12       0.000000000000e+00       1.211280690814e-11       1.687818844948e-12      -7.672210643669e-15 
   94       3.343770299085e-10       9.068710809990e-14      -2.553144343764e-12       0.000000000000e+00       1.178434867951e-11       1.650649081116e-12      -7.626409179559e-15 
   95       3.383608142644e-10       9.272964714576e-14      -2.639525947069e-12       0.000000000000e+00       1.146688942458e-11       1.614623705538e-12      -7.566055903061e-15 
   96       3.423742507028e-10       9.476300303931e-14      -2.726363633427e-12       0.000000000000e+00       1.116039305701e-11       1.579744849113e-12      -7.493030806311e-15 
   97       3.464172362908e-10       9.678529528419e-14      -2.813592146212e-12       0.000000000000e+00       1.086472205342e-11       1.546003600251e-12      -7.409411312158e-15 
   98       3.504894947581e-10       9.879461457949e-14      -2.901144773256e-12       0.000000000000e+00       1.057963371011e-11       1.513379588538e-12      -7.317477611403e-15 
   99       3.545905692291e-10       1.007890232110e-13      -2.988953357907e-12       0.000000000000e+00       1.030477639977e-11       1.481840568407e-12      -7.219718000036e-15 
  100       3.587198149548e-10       1.027665554422e-13      -3.076948310070e-12       0.000000000000e+00       1.003968582825e-11       1.451342002804e-12      -7.118834216465e-15 
  101       3.628763920445e-10       1.047252179060e-13      -3.165058617262e-12       0.000000000000e+00       9.783781291235e-12       1.421826646857e-12      -7.017746778759e-15 
  102       3.670592581981e-10       1.066629899954e-13      -3.253211855655e-12       0.000000000000e+00       9.536361931028e-12       1.393224131543e-12      -6.919600321878e-15 
  103       3.712671614377e-10       1.085778242549e-13      -3.341334201130e-12       0.000000000000e+00       9.296602993239e-12       1.365450547359e-12      -6.827768934912e-15 
  104       3.754989067047e-10       1.104677005907e-13      -3.429351801430e-12       0.000000000000e+00       9.063742867712e-12       1.338427661635e-12      -6.745123587863e-15 
  105       3.797542123191e-10       1.123307963991e-13      -3.517195079923e-12       0.000000000000e+00       8.837681049214e-12       1.312144423706e-12      -6.671710212847e-15 
  106       3.840329562040e-10       1.141653402558e-13      -3.604795036517e-12       0.000000000000e+00       8.618454350026e-12       1.286603030711e-12      -6.606766455474e-15 
