# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  112       4.100119539366e-10       1.246928291912e-13      -4.111812948608e-12       4.997203369867e-16       7.418045642081e-12       1.149311938050e-12      -6.335558800277e-15 
  113       4.144353244299e-10       1.262816379801e-13      -4.195363498117e-12       5.089116113615e-16       7.243221029452e-12       1.128524177232e-12      -6.299637082959e-15 
  114       4.188766511677e-10       1.278280006349e-13      -4.278089350521e-12       5.182006129328e-16       7.073681321881e-12       1.108263806207e-12      -6.262215287005e-15 
  115       4.233346828660e-10       1.293301966289e-13      -4.359916247658e-12       5.275881546450e-16       6.908971643499e-12       1.088468806355e-12      -6.221530037140e-15 
  116       4.278081954482e-10       1.307865610006e-13      -4.440770031294e-12       5.370750501009e-16       6.748675630279e-12       1.069083566388e-12      -6.176073451173e-15 
  117       4.322965320799e-10       1.321956294415e-13      -4.520578428683e-12       5.466620456607e-16       6.592731845983e-12       1.050103699204e-12      -6.125785786853e-15 
  118       4.367991211132e-10       1.335560127864e-13      -4.599269534360e-12       5.563498806116e-16       6.441152916596e-12       1.031536310922e-12      -6.071003293049e-15 
  119       4.413153058203e-10       1.348663540498e-13      -4.676771299750e-12       5.661393082687e-16       6.293926864979e-12       1.013386061166e-12      -6.012090833924e-15 
  120       4.458443416749e-10       1.361253298202e-13      -4.753011564357e-12       5.760310960828e-16       6.151016356846e-12       9.956550831109e-13      -5.949442498591e-15 
  121       4.503853936340e-10       1.373316516549e-13      -4.827918086942e-12       5.860260257473e-16       6.012357946742e-12       9.783429035453e-13      -5.883482210774e-15 
  122       4.549375334200e-10       1.384840674742e-13      -4.901418576714e-12       5.961248933057e-16       5.877861324025e-12       9.614463629219e-13      -5.814664338463e-15 
