# ell  TT    EE    TE
6.220000000000000000e+02 3.277578720164374404e-02 4.318568376705446844e-04 2.978704685800864544e-04
6.230000000000000000e+02 3.254267239627103153e-02 4.351500222166955305e-04 2.831597041574715934e-04
6.240000000000000000e+02 3.231246455624740138e-02 4.383921035657010589e-04 2.680628427596947762e-04
6.250000000000000000e+02 3.208517814316728251e-02 4.415821934329934063e-04 2.525905970503178962e-04
6.260000000000000000e+02 3.186082561864587992e-02 4.447193635338754156e-04 2.367536796928481214e-04
6.270000000000000000e+02 3.163942144427517311e-02 4.478027055837847784e-04 2.205628033509234021e-04
6.280000000000000000e+02 3.142097808166346290e-02 4.508313312979616194e-04 2.040286806877841114e-04
6.290000000000000000e+02 3.120551099239171622e-02 4.538043023918289509e-04 1.871620243670512316e-04
6.300000000000000000e+02 3.099303263808817974e-02 4.567207305807796072e-04 1.699735470523150893e-04
6.310000000000000000e+02 3.078355548034938938e-02 4.595797075800839336e-04 1.524739614069663552e-04
6.320000000000000000e+02 3.057709498076767105e-02 4.623803151051481659e-04 1.346739800944965850e-04
6.330000000000000000e+02 3.037366460093494577e-02 4.651216548714211230e-04 1.165843157785608186e-04
6.340000000000000000e+02 3.017327580248111221e-02 4.678027985941848855e-04 9.821568112251694298e-05
6.350000000000000000e+02 2.997594504698469081e-02 4.704228679886969934e-04 7.957878878991020909e-05
6.360000000000000000e+02 2.978168379605789298e-02 4.729809247705602199e-04 6.068435144424558285e-05
6.370000000000000000e+02 2.959050551129232404e-02 4.754760806549369521e-04 4.154308174902860616e-05
6.380000000000000000e+02 2.940191265429725406e-02 4.779074173571520564e-04 2.216569236774837835e-05
6.390000000000000000e+02 2.921590768666870730e-02 4.802740365927136578e-04 2.562895963926806431e-06
6.400000000000000000e+02 2.903301607001602946e-02 4.825750100769930122e-04 -1.725459479894432476e-05
6.410000000000000000e+02 2.885324926594258835e-02 4.848094495252494888e-04 -3.727606725736319897e-05
6.420000000000000000e+02 2.867662373602681419e-02 4.869764366527688142e-04 -5.749080874781236543e-05
6.430000000000000000e+02 2.850314994190505241e-02 4.890750631751113577e-04 -7.788810660680970776e-05
6.440000000000000000e+02 2.833284234515062727e-02 4.911044308075693254e-04 -9.845724817084376159e-05
6.450000000000000000e+02 2.816571540736795970e-02 4.930636112654180215e-04 -1.191875207763573499e-04
6.460000000000000000e+02 2.800178159017328167e-02 4.949517062640503744e-04 -1.400682117599659005e-04
6.470000000000000000e+02 2.784105535516458521e-02 4.967678175188875020e-04 -1.610886084581264260e-04
6.480000000000000000e+02 2.768354916393650500e-02 4.985110167451784705e-04 -1.822379982072897995e-04
6.490000000000000000e+02 2.752927547808388387e-02 5.001804156584691496e-04 -2.035056683438839361e-04
6.500000000000000000e+02 2.737825075922726767e-02 5.017750859739573228e-04 -2.248809062045846268e-04
6.510000000000000000e+02 2.723048546895007541e-02 5.032941394070718742e-04 -2.463529991258111944e-04
6.520000000000000000e+02 2.708599506886834665e-02 5.047366476730525461e-04 -2.679112344439989538e-04
6.530000000000000000e+02 2.694479202056818817e-02 5.061017124874127217e-04 -2.895448994956481906e-04
6.540000000000000000e+02 2.680688978566409322e-02 5.073884255655219510e-04 -3.112432816173721644e-04
6.550000000000000000e+02 2.667230282575851555e-02 5.085958786226303045e-04 -3.329956681456180891e-04
6.560000000000000000e+02 2.654104260243465851e-02 5.097231633741091750e-04 -3.547913464168269445e-04
6.570000000000000000e+02 2.641312457731415098e-02 5.107693715353646500e-04 -3.766196037675899268e-04
6.580000000000000000e+02 2.628856221198454246e-02 5.117335848217495139e-04 -3.984697275342640984e-04
6.590000000000000000e+02 2.616736696805680926e-02 5.126149049485882823e-04 -4.203310050534532320e-04
6.600000000000000000e+02 2.604955430713635361e-02 5.134124236313053653e-04 -4.421927236616244911e-04
6.610000000000000000e+02 2.593512849271649781e-02 5.141254552833632438e-04 -4.640445323756501738e-04
6.620000000000000000e+02 2.582406299593252921e-02 5.147542751106903847e-04 -4.858775269334011655e-04
6.630000000000000000e+02 2.571632008982824638e-02 5.152993410173143090e-04 -5.076831647531501257e-04
6.640000000000000000e+02 2.561186604743062936e-02 5.157611709074298072e-04 -5.294529032534353976e-04
6.650000000000000000e+02 2.551066514177217914e-02 5.161402326850731423e-04 -5.511781998522727929e-04
6.660000000000000000e+02 2.541267964591282374e-02 5.164370242542218022e-04 -5.728505119681675866e-04
6.670000000000000000e+02 2.531787583286711912e-02 5.166520235189978787e-04 -5.944612970193264645e-04
6.680000000000000000e+02 2.522621697567901944e-02 5.167857283835538499e-04 -6.160020124241381498e-04
6.690000000000000000e+02 2.513766734739115299e-02 5.168386167518568752e-04 -6.374641156007077383e-04
6.700000000000000000e+02 2.505219222102505333e-02 5.168111865280990060e-04 -6.588390639675413725e-04
6.710000000000000000e+02 2.496975486963419130e-02 5.167039156162730974e-04 -6.801183149428736020e-04
6.720000000000000000e+02 2.489031956624248448e-02 5.165173019204776341e-04 -7.012933259449339891e-04
6.730000000000000000e+02 2.481385058388690945e-02 5.162518233448055429e-04 -7.223555543920052221e-04
6.740000000000000000e+02 2.474031319561822290e-02 5.159079777933368773e-04 -7.432964577025816255e-04
6.750000000000000000e+02 2.466967067446078354e-02 5.154862431700291472e-04 -7.641074932948085192e-04
6.760000000000000000e+02 2.460188729344450070e-02 5.149871073791205227e-04 -7.847801185869527621e-04
6.770000000000000000e+02 2.453692732562601925e-02 5.144110683246096334e-04 -8.053057909974562032e-04
6.780000000000000000e+02 2.447451904402843381e-02 5.137586039105565550e-04 -8.256759679444838950e-04
6.790000000000000000e+02 2.441462672169324860e-02 5.130302020409734012e-04 -8.458821068463870472e-04
6.800000000000000000e+02 2.435745163165084146e-02 5.122263606201203114e-04 -8.659156651214550702e-04
6.810000000000000000e+02 2.430295704694159301e-02 5.113475575519924174e-04 -8.857681001880715914e-04
6.820000000000000000e+02 2.425110824060670855e-02 5.103942807406176623e-04 -9.054308694643692455e-04
6.830000000000000000e+02 2.420186848567910248e-02 5.093670280900483441e-04 -9.248954303687869543e-04
6.840000000000000000e+02 2.415520305519440122e-02 5.082662675044545162e-04 -9.441532403196229101e-04
6.850000000000000000e+02 2.411107622218192081e-02 5.070925068878161203e-04 -9.631957567350924723e-04
6.860000000000000000e+02 2.406945125969535415e-02 5.058462241443159634e-04 -9.820144370334832080e-04
6.870000000000000000e+02 2.403029344076396470e-02 5.045279071779343923e-04 -1.000600738633404801e-03
6.880000000000000000e+02 2.399356603841354754e-02 5.031380438928393208e-04 -1.018946118952461987e-03
6.890000000000000000e+02 2.395923532569683989e-02 5.016771321929834083e-04 -1.037042035409286569e-03
6.900000000000000000e+02 2.392726257563530107e-02 5.001456399824929068e-04 -1.054879945423087577e-03
6.910000000000000000e+02 2.389761506127903098e-02 4.985440751655592856e-04 -1.072451306410670147e-03
6.920000000000000000e+02 2.387025505565859226e-02 4.968729056460436007e-04 -1.089747575791392932e-03
6.930000000000000000e+02 2.384514683181529829e-02 4.951326393281526086e-04 -1.106760210983300094e-03
6.940000000000000000e+02 2.382225666278263432e-02 4.933237541160406022e-04 -1.123480669404164746e-03
6.950000000000000000e+02 2.380154682158720086e-02 4.914467279135138452e-04 -1.139900408472508536e-03
6.960000000000000000e+02 2.378298158127861023e-02 4.895020686249904052e-04 -1.156010885607646312e-03
6.970000000000000000e+02 2.376652621489166659e-02 4.874902441542383136e-04 -1.171803558226848334e-03
6.980000000000000000e+02 2.375214499545702171e-02 4.854117624055252593e-04 -1.187269883748293640e-03
6.990000000000000000e+02 2.373980119602118674e-02 4.832670912828422398e-04 -1.202401319590155416e-03
7.000000000000000000e+02 2.372945734521073394e-02 4.810568847517623014e-04 -1.217190406679653000e-03
7.010000000000000000e+02 2.372106399406645472e-02 4.787823410236351912e-04 -1.231634019973044383e-03
7.020000000000000000e+02 2.371456794921048342e-02 4.764448343710261219e-04 -1.245730117934569026e-03
7.030000000000000000e+02 2.370991801729093254e-02 4.740457290668323291e-04 -1.259476659028454897e-03
7.040000000000000000e+02 2.370706100493121318e-02 4.715863893838452840e-04 -1.272871601721251890e-03
7.050000000000000000e+02 2.370594571876463719e-02 4.690681695946959822e-04 -1.285912904475684836e-03
7.060000000000000000e+02 2.370651996543101520e-02 4.664924439722686086e-04 -1.298598525756769050e-03
7.070000000000000000e+02 2.370873055156400358e-02 4.638605867891748341e-04 -1.310926424030361406e-03
7.080000000000000000e+02 2.371252628378796301e-02 4.611739323183526714e-04 -1.322894557759876719e-03
7.090000000000000000e+02 2.371785396874267690e-02 4.584338748323573331e-04 -1.334500885409549897e-03
7.100000000000000000e+02 2.372466241305217632e-02 4.556417586040506268e-04 -1.345743365444869834e-03
7.110000000000000000e+02 2.373289842336783959e-02 4.527989579061724845e-04 -1.356619956331159326e-03
7.120000000000000000e+02 2.374251180630969349e-02 4.499068370114716058e-04 -1.367128616531265283e-03
7.130000000000000000e+02 2.375344736850944563e-02 4.469667601927417391e-04 -1.377267304511531386e-03
7.140000000000000000e+02 2.376565591660716528e-02 4.439800817226747034e-04 -1.387033978734878489e-03
7.150000000000000000e+02 2.377908325723891714e-02 4.409481658740812150e-04 -1.396426597667671521e-03
7.160000000000000000e+02 2.379367719702447925e-02 4.378723969196518886e-04 -1.405443119772834372e-03
7.170000000000000000e+02 2.380938654260984430e-02 4.347541191321773000e-04 -1.414081503516684268e-03
7.180000000000000000e+02 2.382614410062744437e-02 4.315946967844011615e-04 -1.422339707362986223e-03
7.190000000000000000e+02 2.384389867770230972e-02 4.283955041491480271e-04 -1.430215689776129532e-03
7.200000000000000000e+02 2.386261108047596849e-02 4.251579054989978947e-04 -1.437707409220654632e-03
7.210000000000000000e+02 2.388222911557620620e-02 4.218832551068635436e-04 -1.444812824162574521e-03
7.220000000000000000e+02 2.390270258964097283e-02 4.185729272454850685e-04 -1.451529893064422557e-03
7.230000000000000000e+02 2.392397730929731250e-02 4.152282761875574868e-04 -1.457856574392863780e-03
7.240000000000000000e+02 2.394600208117620907e-02 4.118506762059444379e-04 -1.463790826611061253e-03
7.250000000000000000e+02 2.396872371192714651e-02 4.084414815731791763e-04 -1.469330608184470912e-03
7.260000000000000000e+02 2.399209200817063389e-02 4.050020665622120777e-04 -1.474473877577700846e-03
7.270000000000000000e+02 2.401605277653954401e-02 4.015337854458229439e-04 -1.479218593254944328e-03
7.280000000000000000e+02 2.404055382367594612e-02 3.980380024965703601e-04 -1.483562713680411328e-03
7.290000000000000000e+02 2.406554495620160869e-02 3.945160919873560751e-04 -1.487504197319626086e-03
7.300000000000000000e+02 2.409097198075893509e-02 3.909694181909306320e-04 -1.491041002637205366e-03
7.310000000000000000e+02 2.411678370398151472e-02 3.873993253799300532e-04 -1.494171088097292132e-03
7.320000000000000000e+02 2.414292693249119395e-02 3.838072078272603991e-04 -1.496892412164849443e-03
7.330000000000000000e+02 2.416935047293861799e-02 3.801943998056079308e-04 -1.499202933303464503e-03
7.340000000000000000e+02 2.419600213193924890e-02 3.765622855877368263e-04 -1.501100609980108962e-03
7.350000000000000000e+02 2.422282971613985009e-02 3.729122194464353987e-04 -1.502583400656881413e-03
7.360000000000000000e+02 2.424978003216351347e-02 3.692455656542929700e-04 -1.503649263800089977e-03
7.370000000000000000e+02 2.427680188664980629e-02 3.655636984842513507e-04 -1.504296157873745996e-03
7.380000000000000000e+02 2.430384308623451464e-02 3.618679722090349942e-04 -1.504522041342571618e-03
7.390000000000000000e+02 2.433085304997156112e-02 3.581597433605030736e-04 -1.504325917916309084e-03
7.400000000000000000e+02 2.435779364664640567e-02 3.544403475071709084e-04 -1.503710972291766312e-03
7.410000000000000000e+02 2.438462835747567600e-02 3.507110924768447281e-04 -1.502681434408814328e-03
7.420000000000000000e+02 2.441131966364900804e-02 3.469732960970708935e-04 -1.501241534209328196e-03
7.430000000000000000e+02 2.443783204638409062e-02 3.432282761955875064e-04 -1.499395501633561016e-03
7.440000000000000000e+02 2.446412898689678470e-02 3.394773506001786388e-04 -1.497147566623325404e-03
7.450000000000000000e+02 2.449017296637996319e-02 3.357218471383631268e-04 -1.494501959118392856e-03
7.460000000000000000e+02 2.451592846605814974e-02 3.319630636380097987e-04 -1.491462909061335362e-03
7.470000000000000000e+02 2.454135896713273077e-02 3.282023379266898176e-04 -1.488034646393097309e-03
7.480000000000000000e+02 2.456642795081122321e-02 3.244409778321220806e-04 -1.484221401053635375e-03
7.490000000000000000e+02 2.459109789831128226e-02 3.206803011820302698e-04 -1.480027402985044501e-03
7.500000000000000000e+02 2.461533229082315047e-02 3.169216358040850639e-04 -1.475456882128001494e-03
7.510000000000000000e+02 2.463909660957185749e-02 3.131662795259297226e-04 -1.470514068423225658e-03
7.520000000000000000e+02 2.466235233576308944e-02 3.094155601753701247e-04 -1.465203191812917971e-03
7.530000000000000000e+02 2.468506395059565789e-02 3.056708055799862555e-04 -1.459528482237238073e-03
7.540000000000000000e+02 2.470719393529013583e-02 3.019333135674882158e-04 -1.453494169637405305e-03
7.550000000000000000e+02 2.472870677105170820e-02 2.982044219656572871e-04 -1.447104483953838864e-03
7.560000000000000000e+02 2.474956593908243102e-02 2.944854386020432312e-04 -1.440363655129221114e-03
7.570000000000000000e+02 2.476973392060153809e-02 2.907776713043987182e-04 -1.433275913104193082e-03
7.580000000000000000e+02 2.478884319680856388e-02 2.870824579004579210e-04 -1.425845487818796662e-03
7.590000000000000000e+02 2.480686224891991143e-02 2.834011062178799973e-04 -1.418076609214702442e-03
7.600000000000000000e+02 2.482408855814024692e-02 2.797349240843551130e-04 -1.409973507233368284e-03
7.610000000000000000e+02 2.484048560567462399e-02 2.760852493275481605e-04 -1.401540411815029941e-03
7.620000000000000000e+02 2.485601687273240532e-02 2.724533797752032847e-04 -1.392781552901724024e-03
7.630000000000000000e+02 2.487064484053102750e-02 2.688406532550071163e-04 -1.383701160433858457e-03
7.640000000000000000e+02 2.488433479026789380e-02 2.652483675946133777e-04 -1.374303464353218750e-03
7.650000000000000000e+02 2.489704880316428309e-02 2.616778506216675942e-04 -1.364592694599565557e-03
7.660000000000000000e+02 2.490875066041332159e-02 2.581304301639897932e-04 -1.354573081115221719e-03
7.670000000000000000e+02 2.491940364323169677e-02 2.546074040491211571e-04 -1.344248853840874234e-03
7.680000000000000000e+02 2.492897123283162319e-02 2.511101001049041020e-04 -1.333624242717765859e-03
7.690000000000000000e+02 2.493741691041680489e-02 2.476398261588721810e-04 -1.322703477686695481e-03
7.700000000000000000e+02 2.494470405720211267e-02 2.441979200389063679e-04 -1.311490788688611606e-03
7.710000000000000000e+02 2.495079605438586812e-02 2.407856895724703387e-04 -1.299990405664408532e-03
7.720000000000000000e+02 2.495565638317732288e-02 2.374044425874212807e-04 -1.288206558556290052e-03
7.730000000000000000e+02 2.495924832479249830e-02 2.340555069114825647e-04 -1.276143477304433806e-03
7.740000000000000000e+02 2.496153546044231272e-02 2.307402003721910919e-04 -1.263805391849931632e-03
7.750000000000000000e+02 2.496248117132869246e-02 2.274598407973109305e-04 -1.251196532134577714e-03
7.760000000000000000e+02 2.496204873865611948e-02 2.242157360145445523e-04 -1.238321128098338704e-03
7.770000000000000000e+02 2.496020174364311367e-02 2.210092238515566328e-04 -1.225183409683041746e-03
7.780000000000000000e+02 2.495690873063387272e-02 2.178414726716209769e-04 -1.211788054129939131e-03
7.790000000000000000e+02 2.495215889653477556e-02 2.147131529804278884e-04 -1.198141527882924879e-03
7.800000000000000000e+02 2.494594670138899212e-02 2.116248258190323169e-04 -1.184250744686940774e-03
7.810000000000000000e+02 2.493826650525590022e-02 2.085770122287483879e-04 -1.170122618285007396e-03
7.820000000000000000e+02 2.492911266817081709e-02 2.055702632506252090e-04 -1.155764062421860746e-03
7.830000000000000000e+02 2.491847975018889744e-02 2.026051199259180620e-04 -1.141181990842214927e-03
7.840000000000000000e+02 2.490636191135257513e-02 1.996821132958709116e-04 -1.126383317289047581e-03
7.850000000000000000e+02 2.489275381171248552e-02 1.968017944016525614e-04 -1.111374955507967062e-03
7.860000000000000000e+02 2.487764961131022634e-02 1.939647042843700014e-04 -1.096163819243209771e-03
