# ell  TT    EE    TE     PP     TP
1.000000000000000000e+02 1.652936365179789036e+00 4.794754825038131485e-04 -1.415257386929495882e-02 2.834865940334197575e-10 2.379426188050424991e-07
1.010000000000000000e+02 1.639337096478000744e+00 4.790664934243464091e-04 -1.427286054959573183e-02 2.778210975677525095e-10 2.307611587437707917e-07
1.020000000000000000e+02 1.626067920899666452e+00 4.784921411479343360e-04 -1.438598297395123418e-02 2.723186150006487469e-10 2.238682559040900413e-07
1.030000000000000000e+02 1.613112348943052554e+00 4.777532172372732323e-04 -1.449196792400462598e-02 2.669757241561302166e-10 2.172433193115172519e-07
1.040000000000000000e+02 1.600454958669438987e+00 4.768509491281456691e-04 -1.459084770182985345e-02 2.617833921748668019e-10 2.108673036584648766e-07
1.050000000000000000e+02 1.588084600685819803e+00 4.757873077556294423e-04 -1.468267669127850186e-02 2.567426488541997051e-10 2.047315720990557575e-07
1.060000000000000000e+02 1.575991193559667547e+00 4.745646999298573101e-04 -1.476751479664337695e-02 2.518330043654651968e-10 1.988296399450527398e-07
1.070000000000000000e+02 1.564164655859878739e+00 4.731853324606668967e-04 -1.484542192221055719e-02 2.470677090470007597e-10 1.931543490503952897e-07
1.080000000000000000e+02 1.552594906053720081e+00 4.716516121580881780e-04 -1.491645797226636566e-02 2.424372806605736404e-10 1.876978678126308744e-07
1.090000000000000000e+02 1.541271862809942439e+00 4.699657458319994900e-04 -1.498068285111136752e-02 2.379324709452954547e-10 1.824516911731738369e-07
1.100000000000000000e+02 1.530185444696213981e+00 4.681301402925853615e-04 -1.503815646302699566e-02 2.335545113745710178e-10 1.774066406178593286e-07
1.110000000000000000e+02 1.519325570280950277e+00 4.661471023496188866e-04 -1.508893871230579213e-02 2.292989884637860652e-10 1.725528641780824631e-07
1.120000000000000000e+02 1.508682158132004680e+00 4.640188388129265766e-04 -1.513308950324157576e-02 2.251562984490016205e-10 1.678798364303539411e-07
1.130000000000000000e+02 1.498245126717304476e+00 4.617476564928044364e-04 -1.517066874012066267e-02 2.211266978117497549e-10 1.633763584975394719e-07
1.140000000000000000e+02 1.488004394705783051e+00 4.593360621989670814e-04 -1.520173632723175773e-02 2.172050372786716326e-10 1.590305580492857249e-07
1.150000000000000000e+02 1.477949880664707782e+00 4.567861627410034400e-04 -1.522635216887136857e-02 2.133811810741465774e-10 1.548298893021282730e-07
1.160000000000000000e+02 1.468072155740368201e+00 4.541004170908313070e-04 -1.524457833635371219e-02 2.096549269231145203e-10 1.507630566386754181e-07
1.170000000000000000e+02 1.458364401291775803e+00 4.512819928653015759e-04 -1.525648556914935457e-02 2.060235562676762028e-10 1.468259175590715872e-07
1.180000000000000000e+02 1.448820451555439703e+00 4.483341098420164442e-04 -1.526214677374098001e-02 2.024804443849576362e-10 1.430159429952605529e-07
1.190000000000000000e+02 1.439434140368491821e+00 4.452599877997651481e-04 -1.526163485663067053e-02 1.990236004191110247e-10 1.393303267167695062e-07
1.200000000000000000e+02 1.430199301867213890e+00 4.420627465165081257e-04 -1.525502272430640828e-02 1.956596031629008492e-10 1.357659853309898748e-07
1.210000000000000000e+02 1.421109770088553548e+00 4.387457057707178434e-04 -1.524238328326241003e-02 1.923730889142061678e-10 1.323195582833880224e-07
1.220000000000000000e+02 1.412159379069626075e+00 4.353120853401034555e-04 -1.522378943999572014e-02 1.891703791642886907e-10 1.289874078576356123e-07
1.230000000000000000e+02 1.403341962846958779e+00 4.317650050032107063e-04 -1.519931410099397209e-02 1.860488957386428011e-10 1.257656191758448177e-07
1.240000000000000000e+02 1.394651355357312772e+00 4.281077845384618640e-04 -1.516903017275437505e-02 1.830018986642756224e-10 1.226500001987366700e-07
1.250000000000000000e+02 1.386081390837538008e+00 4.243436437238774653e-04 -1.513301056176543855e-02 1.800307676188882441e-10 1.196360817257747043e-07
1.260000000000000000e+02 1.377625903124151563e+00 4.204758023374085499e-04 -1.509132817452823322e-02 1.771286444379064233e-10 1.167191173953325264e-07
1.270000000000000000e+02 1.369278726454387751e+00 4.165073801575244804e-04 -1.504405591752977847e-02 1.742965145468538584e-10 1.138940836848533593e-07
1.280000000000000000e+02 1.361033694664893101e+00 4.124417969623346038e-04 -1.499126669726411586e-02 1.715235596080836153e-10 1.111556799109758282e-07
1.290000000000000000e+02 1.352885066889516708e+00 4.082821860307688519e-04 -1.493303564882745085e-02 1.688183865070371106e-10 1.084990325380979238e-07
1.300000000000000000e+02 1.344828802151447844e+00 4.040324346431813335e-04 -1.486944682171048755e-02 1.661718263529054290e-10 1.059218516138049822e-07
1.310000000000000000e+02 1.336861284471973166e+00 3.996964435801260841e-04 -1.480058649400679306e-02 1.635827691511990076e-10 1.034223939862704275e-07
1.320000000000000000e+02 1.328978897871076592e+00 3.952781136227261289e-04 -1.472654094381290087e-02 1.610500700584020312e-10 1.009987698735000923e-07
1.330000000000000000e+02 1.321178026269559158e+00 3.907812455518158441e-04 -1.464739644921828066e-02 1.585760708929311085e-10 9.864894286332905399e-08
1.340000000000000000e+02 1.313455053888131552e+00 3.862099401481913275e-04 -1.456323928831681526e-02 1.561559151928838179e-10 9.637072991358380262e-08
1.350000000000000000e+02 1.305806364647348561e+00 3.815678981930929552e-04 -1.447415573920455244e-02 1.537917555454279596e-10 9.416180135207324060e-08
1.360000000000000000e+02 1.298228342467801166e+00 3.768591204668922173e-04 -1.438023207997267405e-02 1.514787497096104061e-10 9.201968087671780256e-08
1.370000000000000000e+02 1.290717371570044403e+00 3.720876077508545286e-04 -1.428155458871337505e-02 1.492188500785840432e-10 8.994174555556090341e-08
1.380000000000000000e+02 1.283269835874775611e+00 3.672570608255880669e-04 -1.417820954352283329e-02 1.470039332354360736e-10 8.792522582689138763e-08
1.390000000000000000e+02 1.275882119302754747e+00 3.623714804720231200e-04 -1.407028322249192706e-02 1.448423387545589432e-10 8.596720549924998784e-08
1.400000000000000000e+02 1.268550606074263065e+00 3.574348674711256462e-04 -1.395786190371664688e-02 1.427226879197454119e-10 8.406462175150869444e-08
1.410000000000000000e+02 1.261271680110002569e+00 3.524509226038691450e-04 -1.384103186528899340e-02 1.406497741231106209e-10 8.221426513292258346e-08
1.420000000000000000e+02 1.254041725330771406e+00 3.474236466509779062e-04 -1.371987938530241924e-02 1.386186795319405960e-10 8.041277956317957972e-08
1.430000000000000000e+02 1.246857125956941426e+00 3.423570403933720802e-04 -1.359449074185001619e-02 1.366306913928936163e-10 7.865666233245976240e-08
1.440000000000000000e+02 1.239714561381564772e+00 3.372548304534439068e-04 -1.346495333480559817e-02 1.346810449067906740e-10 7.694283114694410807e-08
1.450000000000000000e+02 1.232611892986188451e+00 3.321212468207552951e-04 -1.333135905116329331e-02 1.327689070239835007e-10 7.527035665911688069e-08
1.460000000000000000e+02 1.225547277524384304e+00 3.269601453265175844e-04 -1.319380089970307625e-02 1.308965661909518301e-10 7.363881627076297154e-08
1.470000000000000000e+02 1.218518872050033730e+00 3.217757818017150562e-04 -1.305237188919548992e-02 1.290603616399749702e-10 7.204773493596981746e-08
1.480000000000000000e+02 1.211524833317094929e+00 3.165721120774343464e-04 -1.290716502842157581e-02 1.272624742507271567e-10 7.049658516119145772e-08
1.490000000000000000e+02 1.204563318179391995e+00 3.113531919847505242e-04 -1.275827332615356649e-02 1.254992918558646422e-10 6.898478700526433648e-08
1.500000000000000000e+02 1.197632483590419517e+00 3.061231773548281940e-04 -1.260578979117011646e-02 1.237701095295301715e-10 6.751170807936536144e-08
1.510000000000000000e+02 1.190730486204176763e+00 3.008859240188110950e-04 -1.244980743224390410e-02 1.220769378604928715e-10 6.607666354713017079e-08
1.520000000000000000e+02 1.183855482974536910e+00 2.956456878075195229e-04 -1.229041925815223431e-02 1.204162171440534939e-10 6.467891612458677348e-08
1.530000000000000000e+02 1.177005630855256113e+00 2.904064245523608752e-04 -1.212771827767301393e-02 1.187898402627450252e-10 6.331767608024823317e-08
1.540000000000000000e+02 1.170179086499784971e+00 2.851721900844079441e-04 -1.196179749957902889e-02 1.171942710440831187e-10 6.199210123504629524e-08
1.550000000000000000e+02 1.163374006962450302e+00 2.799471402345154688e-04 -1.179274993264813401e-02 1.156286823141394354e-10 6.070129696242212521e-08
1.560000000000000000e+02 1.156588548996684063e+00 2.747352308339976595e-04 -1.162066858565550219e-02 1.140947822508030986e-10 5.944431618830370352e-08
1.570000000000000000e+02 1.149820869456400052e+00 2.695405177137502042e-04 -1.144564646737586920e-02 1.125915846656561810e-10 5.822015939116059154e-08
1.580000000000000000e+02 1.143069125295404609e+00 2.643671567052959816e-04 -1.126777658658746628e-02 1.111155729675230896e-10 5.702777460193752547e-08
1.590000000000000000e+02 1.136331473167408568e+00 2.592191036391838094e-04 -1.108715195206467011e-02 1.096682642986285773e-10 5.586605740418386022e-08
1.600000000000000000e+02 1.129606070126393913e+00 2.541004143469487836e-04 -1.090386557258384015e-02 1.082461388338280891e-10 5.473385093395411582e-08
1.610000000000000000e+02 1.122891270937119268e+00 2.490151591091499007e-04 -1.071801021019629964e-02 1.068506965471235322e-10 5.363007462118541741e-08
1.620000000000000000e+02 1.116186222508941395e+00 2.439668660064729145e-04 -1.052967764006268632e-02 1.054789941334692057e-10 5.255411679092605315e-08
1.630000000000000000e+02 1.109490269762330561e+00 2.389591775686190022e-04 -1.033895939061545664e-02 1.041330153523980909e-10 5.150545959975002393e-08
1.640000000000000000e+02 1.102802757717728399e+00 2.339956363256736021e-04 -1.014594699028983915e-02 1.028123016058936899e-10 5.048355188889435752e-08
1.650000000000000000e+02 1.096123031195727737e+00 2.290795848079160214e-04 -9.950731967519279089e-03 1.015140961745332282e-10 4.948780918419786407e-08
1.660000000000000000e+02 1.089450435116737337e+00 2.242148655453053826e-04 -9.753405850741372896e-03 1.002402801782184810e-10 4.851761369614483115e-08
1.670000000000000000e+02 1.082784314501337386e+00 2.194048210678349261e-04 -9.554060168386684440e-03 9.899037842658935648e-11 4.757231431986623466e-08
1.680000000000000000e+02 1.076124014069783863e+00 2.146529939056975890e-04 -9.352786448893040880e-03 9.776169598493611396e-11 4.665122663514098963e-08
1.690000000000000000e+02 1.069468879042688503e+00 2.099631265889515561e-04 -9.149676220694454715e-03 9.655819542152639240e-11 4.575363290643746138e-08
1.700000000000000000e+02 1.062818254040365673e+00 2.053384616476914063e-04 -8.944821012223647810e-03 9.537281655174778251e-11 4.487878208285316736e-08
1.710000000000000000e+02 1.056171484183492604e+00 2.007828416117314130e-04 -8.738312351917595575e-03 9.421161190258033192e-11 4.402588979818637134e-08
1.720000000000000000e+02 1.049527914292472719e+00 1.962996090115653926e-04 -8.530241768210128361e-03 9.307187615301174567e-11 4.319413837092576015e-08
1.730000000000000000e+02 1.042886889287769403e+00 1.918924063767797595e-04 -8.320700789534337533e-03 9.195099294894828776e-11 4.238267680424044474e-08
1.740000000000000000e+02 1.036247754189758563e+00 1.875647762379469485e-04 -8.109780944327895855e-03 9.085055677315199200e-11 4.159062078599001869e-08
1.750000000000000000e+02 1.029609853919045692e+00 1.833202611247539539e-04 -7.897573761021337707e-03 8.977001366809883174e-11 4.081705268874394070e-08
1.760000000000000000e+02 1.022972533196014000e+00 1.791623035674027046e-04 -7.684170768054115683e-03 8.870879677113281833e-11 4.006102156979061374e-08
1.770000000000000000e+02 1.016335137141140210e+00 1.750945460959913856e-04 -7.469663493855468323e-03 8.766632559683845552e-11 3.932154317112680375e-08
1.780000000000000000e+02 1.009697010674853290e+00 1.711205312405225751e-04 -7.254143466864709441e-03 8.664200533202188212e-11 3.859759991945713008e-08
1.790000000000000000e+02 1.003057498617834442e+00 1.672438015312005945e-04 -7.037702215513901710e-03 8.563522614261807201e-11 3.788814092625065791e-08
1.800000000000000000e+02 9.964160692627270777e-01 1.634676911291421556e-04 -6.820429345437154824e-03 8.464542438088547964e-11 3.719225705233979931e-08
1.810000000000000000e+02 9.897726844923327993e-01 1.597947007210103181e-04 -6.602406771069417417e-03 8.367227308238147042e-11 3.650971386123236127e-08
1.820000000000000000e+02 9.831274294616523246e-01 1.562271226245686415e-04 -6.383714484041348204e-03 8.271550536915825722e-11 3.584044000351896194e-08
1.830000000000000000e+02 9.764803892254998452e-01 1.527672491573220219e-04 -6.164432475985730936e-03 8.177485350269388761e-11 3.518435409202517949e-08
1.840000000000000000e+02 9.698316489392123652e-01 1.494173726371149000e-04 -5.944640738534678892e-03 8.085004847134309947e-11 3.454136470178963522e-08
1.850000000000000000e+02 9.631812938578228067e-01 1.461797853816061558e-04 -5.724419263322428654e-03 7.994081958692649324e-11 3.391137037007060432e-08
1.860000000000000000e+02 9.565294091360907469e-01 1.430567797085824963e-04 -5.503848041979916492e-03 7.904870053749873108e-11 3.329425959637995018e-08
1.870000000000000000e+02 9.498760798293257590e-01 1.400506479358535868e-04 -5.283007066140308662e-03 7.817157122397777096e-11 3.268991084243371849e-08
1.880000000000000000e+02 9.432213911924542948e-01 1.371637823810620239e-04 -5.061976327435004606e-03 7.730915450938285407e-11 3.209819253217703874e-08
1.890000000000000000e+02 9.365654282805722097e-01 1.343983753619080697e-04 -4.840835817498967755e-03 7.646117002517145847e-11 3.151896305181721804e-08
1.900000000000000000e+02 9.299082763485645442e-01 1.317567191961673456e-04 -4.619665527961589607e-03 7.562906519110839470e-11 3.095207074976600388e-08
1.910000000000000000e+02 9.232500205516378511e-01 1.292411062015422891e-04 -4.398545450458490186e-03 7.481078464365292390e-11 3.039735393669078999e-08
1.920000000000000000e+02 9.165907459448136008e-01 1.268538286957742605e-04 -4.177555576619895392e-03 7.400603701558270450e-11 2.985464088548433484e-08
