# ell  TT    EE    TE     PP     TP
4.600000000000000000e+01 5.160101075626590939e-13 3.502502597766447205e-17 4.601764683488142948e-16 1.846844765633467301e-13 1.964905219029950412e-14
4.700000000000000000e+01 5.017676605636867660e-13 3.600148529147318083e-17 3.904639919078290969e-16 1.690600991322173056e-13 1.805280133660849130e-14
4.800000000000000000e+01 4.883210423440792003e-13 3.697078652631964633e-17 3.215870926206495172e-16 1.550368923990651610e-13 1.661420429449879178e-14
4.900000000000000000e+01 4.755949957225987214e-13 3.793207059285292363e-17 2.535380748096026771e-16 1.424039162001503249e-13 1.531543163387983740e-14
5.000000000000000000e+01 4.635212060981098866e-13 3.888446709790339046e-17 1.863184671433966783e-16 1.309684052417207386e-13 1.413975712364327181e-14
5.100000000000000000e+01 4.520591291960716616e-13 3.982706043363452616e-17 1.199666956733388653e-16 1.206102937103795895e-13 1.307486732861567600e-14
5.200000000000000000e+01 4.411751633223045471e-13 4.075892368841196358e-17 5.453041079656198920e-17 1.112276906627122606e-13 1.210955201261076845e-14
5.300000000000000000e+01 4.308357067834303747e-13 4.167912995069630700e-17 -9.942737089815090365e-18 1.027187051553511886e-13 1.123260093944102122e-14
5.400000000000000000e+01 4.210071578854881024e-13 4.258675230888071313e-17 -7.340509758867422864e-17 9.498144624489547622e-14 1.043280387291374091e-14
5.500000000000000000e+01 4.116569378998697144e-13 4.348096967734281577e-17 -1.358200245644944737e-16 8.792220289547974833e-14 9.700001542765842933e-15
5.600000000000000000e+01 4.027565599578629185e-13 4.436138427417145225e-17 -1.971948889281726544e-16 8.147998370140668106e-14 9.028238542429832417e-15
5.700000000000000000e+01 3.942785601556834479e-13 4.522770414338021161e-17 -2.575480658521448726e-16 7.560197716444859964e-14 8.412610431260946002e-15
5.800000000000000000e+01 3.861954745899627468e-13 4.607963732899484247e-17 -3.168979305090885355e-16 7.023537178641412952e-14 7.848212768610985627e-15
5.900000000000000000e+01 3.784798393568272873e-13 4.691689187502417605e-17 -3.752628580715259157e-16 6.532735606908855849e-14 7.330141113836740408e-15
6.000000000000000000e+01 3.711041905527023745e-13 4.773917582548821707e-17 -4.326612237116419247e-16 6.082511851427181560e-14 6.853491026293087263e-15
6.100000000000000000e+01 3.640432523816204894e-13 4.854613542888145120e-17 -4.891067224387010431e-16 5.668056308214697410e-14 6.413756632051870730e-15
6.200000000000000000e+01 3.572805014781196057e-13 4.933716975154210309e-17 -5.445943286068902285e-16 5.286445556642288730e-14 6.008026324055691488e-15
6.300000000000000000e+01 3.508016025848188958e-13 5.011161606428299543e-17 -5.991143364071503564e-16 4.935227721916611352e-14 5.633787061959969214e-15
6.400000000000000000e+01 3.445922204439295463e-13 5.086881163788422555e-17 -6.526570400302749822e-16 4.611950929247622965e-14 5.288525805424798379e-15
6.500000000000000000e+01 3.386380197979632427e-13 5.160809374316039725e-17 -7.052127336668590658e-16 4.314163303844957507e-14 4.969729514109644730e-15
6.600000000000000000e+01 3.329246653891798409e-13 5.232879965091656787e-17 -7.567717115079686155e-16 4.039412970917766769e-14 4.674885147668952912e-15
6.700000000000000000e+01 3.274378219599574882e-13 5.303026663193936133e-17 -8.073242677441751225e-16 3.785248055671826844e-14 4.401479665765093260e-15
6.800000000000000000e+01 3.221640597566548775e-13 5.371191698392696923e-17 -8.568626246529711192e-16 3.549437581492714463e-14 4.147220954030094920e-15
6.900000000000000000e+01 3.170935710401818072e-13 5.437351311200524100e-17 -9.053867168576657728e-16 3.330634164456104985e-14 3.910700601999445385e-15
7.000000000000000000e+01 3.122174535756987781e-13 5.501490244820411811e-17 -9.528984070680653777e-16 3.127711318814020455e-14 3.690731125186721518e-15
7.100000000000000000e+01 3.075268051279181166e-13 5.563593242454378601e-17 -9.993995579941163496e-16 2.939542558819373383e-14 3.486125039101980284e-15
7.200000000000000000e+01 3.030127234621134148e-13 5.623645047302274268e-17 -1.044892032345540575e-15 2.765001398722857060e-14 3.295694859257640500e-15
7.300000000000000000e+01 2.986663063428750727e-13 5.681630402567767801e-17 -1.089377692832342549e-15 2.602961352776155897e-14 3.118253101165291494e-15
7.400000000000000000e+01 2.944786515353259278e-13 5.737534051453206852e-17 -1.132858402163878521e-15 2.452295935230120324e-14 2.952612280337521290e-15
7.500000000000000000e+01 2.904408568043845971e-13 5.791340737158558928e-17 -1.175336023051597390e-15 2.311878660336532572e-14 2.797584912283957322e-15
7.600000000000000000e+01 2.865445624812574900e-13 5.843032677750825296e-17 -1.216811031271320896e-15 2.180683391836544813e-14 2.652097333502759288e-15
7.700000000000000000e+01 2.827835791617942365e-13 5.892581990751805576e-17 -1.257278354870878942e-15 2.058085391426940517e-14 2.515531164427489584e-15
7.800000000000000000e+01 2.791522600083243622e-13 5.939958268548838007e-17 -1.296731534966345015e-15 1.943560270293408612e-14 2.387381846474753982e-15
7.900000000000000000e+01 2.756449581828825989e-13 5.985131103528357339e-17 -1.335164112673463842e-15 1.836583639622509874e-14 2.267144821065028798e-15
8.000000000000000000e+01 2.722560268478691541e-13 6.028070088077389964e-17 -1.372569629107948795e-15 1.736631110601023753e-14 2.154315529614278458e-15
8.100000000000000000e+01 2.689798191652888208e-13 6.068744814581065311e-17 -1.408941625384793212e-15 1.643178294413496591e-14 2.048389413541928517e-15
8.200000000000000000e+01 2.658106882973919609e-13 6.107124875426941024e-17 -1.444273642619526265e-15 1.555700802246602129e-14 1.948861914266616457e-15
8.300000000000000000e+01 2.627429874063240748e-13 6.143179863001511013e-17 -1.478559221927491151e-15 1.473674245287486796e-14 1.855228473204343780e-15
8.400000000000000000e+01 2.597714299131891217e-13 6.176884783179332032e-17 -1.511794017961800480e-15 1.396617953889539373e-14 1.767020830734249361e-15
8.500000000000000000e+01 2.568921702737383485e-13 6.208236295789741478e-17 -1.543982139527715587e-15 1.324226135083663954e-14 1.683915923065189948e-15
8.600000000000000000e+01 2.541017232029005751e-13 6.237236474148667870e-17 -1.575129808965548209e-15 1.256236715069394553e-14 1.605626985366974318e-15
8.700000000000000000e+01 2.513966034152976093e-13 6.263887391573142901e-17 -1.605243248617167494e-15 1.192387620044425086e-14 1.531867252808916040e-15
8.800000000000000000e+01 2.487733256256050277e-13 6.288191121379920927e-17 -1.634328680824762670e-15 1.132416776207876206e-14 1.462349960559733095e-15
8.900000000000000000e+01 2.462284045487095944e-13 6.310149736885849985e-17 -1.662392327929763488e-15 1.076062109758428852e-14 1.396788343789031522e-15
9.000000000000000000e+01 2.437583548992312492e-13 6.329765311407414493e-17 -1.689440412274206730e-15 1.023061546895766290e-14 1.334895637665524962e-15
9.100000000000000000e+01 2.413596913919330627e-13 6.347039918261098871e-17 -1.715479156198921429e-15 9.731530138188282087e-15 1.276385077357736546e-15
9.200000000000000000e+01 2.390289287414913689e-13 6.361975630764438943e-17 -1.740514782047089398e-15 9.260744367257558081e-15 1.220969898036082278e-15
9.300000000000000000e+01 2.367627925691030837e-13 6.374576177038343546e-17 -1.764553075989808120e-15 8.815875075949956642e-15 1.168390719018058395e-15
9.400000000000000000e+01 2.345588521214283791e-13 6.384851904427435493e-17 -1.787598079525291165e-15 8.395489815180992605e-15 1.118497696219669632e-15
9.500000000000000000e+01 2.324148875514652960e-13 6.392814815078845327e-17 -1.809653397980933696e-15 7.998393793663087740e-15 1.071168369704444098e-15
9.600000000000000000e+01 2.303286790123646496e-13 6.398476911142812198e-17 -1.830722636684926247e-15 7.623392220105688236e-15 1.026280279537635935e-15
9.700000000000000000e+01 2.282980066570788406e-13 6.401850194765740654e-17 -1.850809400964116120e-15 7.269290303227998492e-15 9.837109657834609434e-16
9.800000000000000000e+01 2.263206506387652981e-13 6.402946668098343159e-17 -1.869917296146658152e-15 6.934893251731303140e-15 9.433379685065474982e-16
9.900000000000000000e+01 2.243943911105075377e-13 6.401778333286942908e-17 -1.888049927561813559e-15 6.619006274325363913e-15 9.050388277719475935e-16
1.000000000000000000e+02 2.225170082253174592e-13 6.398357192484471040e-17 -1.905210900535412799e-15 6.320434579733077079e-15 8.686910836432802571e-16
1.010000000000000000e+02 2.206862821361985060e-13 6.392695247835767937e-17 -1.921403820396827924e-15 6.037983376649406917e-15 8.341722761859678532e-16
1.020000000000000000e+02 2.188999929963812123e-13 6.384804501483143464e-17 -1.936632292473181941e-15 5.770457873794793970e-15 8.013599454635244911e-16
1.030000000000000000e+02 2.171559209587690821e-13 6.374696955589477035e-17 -1.950899922093014651e-15 5.516663279877411206e-15 7.701316315418909151e-16
1.040000000000000000e+02 2.154519899582600831e-13 6.362387787626811693e-17 -1.964211057741906000e-15 5.275516378665262379e-15 7.403749890717748127e-16
1.050000000000000000e+02 2.137866990568760237e-13 6.347904876397413772e-17 -1.976573020540934089e-15 5.046380254158245699e-15 7.120181310529013500e-16
1.060000000000000000e+02 2.121586910982916562e-13 6.331279276039215268e-17 -1.987993874769620152e-15 4.828729565413643114e-15 6.849992850732442742e-16
1.070000000000000000e+02 2.105666089263735077e-13 6.312542040686179217e-17 -1.998481684706581783e-15 4.622038971489558568e-15 6.592566787191163857e-16
1.080000000000000000e+02 2.090090953847686383e-13 6.291724224474850943e-17 -2.008044514630468129e-15 4.425783131443863289e-15 6.347285395778271121e-16
1.090000000000000000e+02 2.074847933173240369e-13 6.268856881539739526e-17 -2.016690428821846059e-15 4.239436704333769020e-15 6.113530952363865082e-16
1.100000000000000000e+02 2.059923455677408351e-13 6.243971066019475838e-17 -2.024427491558707601e-15 4.062474349216486712e-15 5.890685732813764748e-16
1.110000000000000000e+02 2.045303949798207600e-13 6.217097832047147777e-17 -2.031263767120538093e-15 3.894370725150315947e-15 5.678132013008573363e-16
1.120000000000000000e+02 2.030975843972899093e-13 6.188268233756566770e-17 -2.037207319786998005e-15 3.734600491192142665e-15 5.475252068811087611e-16
1.130000000000000000e+02 2.016925566638843767e-13 6.157513325287864993e-17 -2.042266213836734905e-15 3.582638306400074755e-15 5.281428176090756245e-16
1.140000000000000000e+02 2.003139546234755113e-13 6.124864160773342714e-17 -2.046448513548719403e-15 3.437958829831978712e-15 5.096042610721662574e-16
1.150000000000000000e+02 1.989604211197106254e-13 6.090351794343615242e-17 -2.049762283202972081e-15 3.300036720544628460e-15 4.918477648571281227e-16
1.160000000000000000e+02 1.976306868460285592e-13 6.054009328529323419e-17 -2.052215878802121814e-15 3.168394173353137918e-15 4.748176148516798793e-16
1.170000000000000000e+02 1.963238338945818737e-13 6.015878059402241636e-17 -2.053818823250742089e-15 3.042743526099544674e-15 4.584823301442980244e-16
1.180000000000000000e+02 1.950390322071095035e-13 5.976001331412939599e-17 -2.054580931175260536e-15 2.922844652383076547e-15 4.428164881242100607e-16
1.190000000000000000e+02 1.937754517254341667e-13 5.934422489027966377e-17 -2.054512017204717492e-15 2.808457425802588618e-15 4.277946661804531780e-16
1.200000000000000000e+02 1.925322623912643287e-13 5.891184876702712355e-17 -2.053621895966255294e-15 2.699341719957489749e-15 4.133914417020987831e-16
1.210000000000000000e+02 1.913086341463979435e-13 5.846331838899464289e-17 -2.051920382087854444e-15 2.595257408446453979e-15 3.995813920782857796e-16
1.220000000000000000e+02 1.901037369326555582e-13 5.799906720070225392e-17 -2.049417290197876859e-15 2.495964364868762376e-15 3.863390946980404120e-16
1.230000000000000000e+02 1.889167406917786063e-13 5.751952864678273426e-17 -2.046122434923416359e-15 2.401222462823878626e-15 3.736391269504440464e-16
1.240000000000000000e+02 1.877468153655399751e-13 5.702513617185213520e-17 -2.042045630892858922e-15 2.310791575910242871e-15 3.614560662246215841e-16
1.250000000000000000e+02 1.865931308957245170e-13 5.651632322047247108e-17 -2.037196692733415121e-15 2.224431577727377964e-15 3.497644899096522218e-16
1.260000000000000000e+02 1.854548572240722774e-13 5.599352323719637618e-17 -2.031585435073990003e-15 2.141902341874267176e-15 3.385389753946060845e-16
1.270000000000000000e+02 1.843311642924198077e-13 5.545716966664630512e-17 -2.025221672541595350e-15 2.062963741949803061e-15 3.277541000685767162e-16
1.280000000000000000e+02 1.832212220425245964e-13 5.490769595339619759e-17 -2.018115219764188785e-15 1.987375651553590512e-15 3.173844413206359181e-16
1.290000000000000000e+02 1.821242576290094587e-13 5.434555082143157115e-17 -2.010276191382797332e-15 1.914920049156398808e-15 3.074065720326487003e-16
1.300000000000000000e+02 1.810397270580298794e-13 5.377124411213396401e-17 -2.001715902088823669e-15 1.845467332716100631e-15 2.978050470576206151e-16
1.310000000000000000e+02 1.799671435487271323e-13 5.318530094621293466e-17 -1.992445966586832957e-15 1.778910005062877684e-15 2.885664167412547743e-16
1.320000000000000000e+02 1.789060203200672252e-13 5.258824644445462268e-17 -1.982477999581791491e-15 1.715140569026826670e-15 2.796772314293594547e-16
1.330000000000000000e+02 1.778558705911261266e-13 5.198060572760631629e-17 -1.971823615777713414e-15 1.654051527438354906e-15 2.711240414676213499e-16
1.340000000000000000e+02 1.768162075809674612e-13 5.136290391641015143e-17 -1.960494429879206881e-15 1.595535383126813228e-15 2.628933972018502652e-16
1.350000000000000000e+02 1.757865445086341285e-13 5.073566613166806342e-17 -1.948502056591172711e-15 1.539484638922665356e-15 2.549718489777580392e-16
1.360000000000000000e+02 1.747663945931737739e-13 5.009941749406501429e-17 -1.935858110617855395e-15 1.485791797656100291e-15 2.473459471411267190e-16
1.370000000000000000e+02 1.737552710536292212e-13 4.945468312440632899e-17 -1.922574206663636289e-15 1.434349362156757788e-15 2.400022420376640511e-16
1.380000000000000000e+02 1.727526871090624038e-13 4.880198814340883828e-17 -1.908661959433433174e-15 1.385049835254789770e-15 2.329272840131655425e-16
1.390000000000000000e+02 1.717581559785437871e-13 4.814185767183272949e-17 -1.894132983631449914e-15 1.337785719780540447e-15 2.261076234133723184e-16
1.400000000000000000e+02 1.707711908810792890e-13 4.747481683044302786e-17 -1.878998893962579047e-15 1.292449518563934155e-15 2.195298105840321104e-16
1.410000000000000000e+02 1.697913050357314989e-13 4.680139074000571390e-17 -1.863271305131175503e-15 1.248933734434853816e-15 2.131803958708920588e-16
1.420000000000000000e+02 1.688180116615760575e-13 4.612210452125327851e-17 -1.846961831841790243e-15 1.207130870223183931e-15 2.070459296196925242e-16
1.430000000000000000e+02 1.678508239776310246e-13 4.543748329494454082e-17 -1.830082088798924925e-15 1.166933428759454484e-15 2.011129621761914444e-16
1.440000000000000000e+02 1.668892949792673881e-13 4.474805566060161183e-17 -1.812643841720521712e-15 1.128244106577156413e-15 1.953694837003382495e-16
1.450000000000000000e+02 1.659331367669676514e-13 4.405436413297222246e-17 -1.794659460377934539e-15 1.091006375026758176e-15 1.898092436087441849e-16
1.460000000000000000e+02 1.649821012174788682e-13 4.335695470559126470e-17 -1.776141465556645535e-15 1.055173899161935704e-15 1.844274311322307239e-16
1.470000000000000000e+02 1.640359402075896683e-13 4.265637337196304984e-17 -1.757102378040869918e-15 1.020700344036812014e-15 1.792192355015656975e-16
1.480000000000000000e+02 1.630944056140991575e-13 4.195316612560566344e-17 -1.737554718616233193e-15 9.875393747049892767e-16 1.741798459475673249e-16
1.490000000000000000e+02 1.621572493137883673e-13 4.124787896003565032e-17 -1.717511008067176981e-15 9.556446562206285723e-16 1.693044517010884615e-16
1.500000000000000000e+02 1.612242231833938500e-13 4.054105786878159156e-17 -1.696983767179006905e-15 9.249698536375004941e-16 1.645882419928622773e-16
1.510000000000000000e+02 1.602950790997202652e-13 3.983324884536927645e-17 -1.675985516736223356e-15 8.954686320097550777e-16 1.600264060537443148e-16
1.520000000000000000e+02 1.593695689395551824e-13 3.912499788328095900e-17 -1.654528777523950714e-15 8.670946563912783858e-16 1.556141331145026759e-16
1.530000000000000000e+02 1.584474445796704443e-13 3.841685097607788408e-17 -1.632626070327393825e-15 8.398015918359006696e-16 1.513466124059982524e-16
1.540000000000000000e+02 1.575284578967967974e-13 3.770935411727630068e-17 -1.610289915931068266e-15 8.135431033978504561e-16 1.472190331589822104e-16
1.550000000000000000e+02 1.566123607677829006e-13 3.700305330036308505e-17 -1.587532835120171387e-15 7.882728561306160253e-16 1.432265846042731144e-16
1.560000000000000000e+02 1.556989050693570011e-13 3.629849451888697121e-17 -1.564367348679540621e-15 7.639445150882016705e-16 1.393644559726636690e-16
1.570000000000000000e+02 1.547878426783120454e-13 3.559622376634034511e-17 -1.540805977393953447e-15 7.405117453250222873e-16 1.356278364950122021e-16
1.580000000000000000e+02 1.538789254714268182e-13 3.489678703630001930e-17 -1.516861242048659084e-15 7.179282118945560976e-16 1.320119154020518348e-16
1.590000000000000000e+02 1.529719053254669272e-13 3.420073032221169518e-17 -1.492545663428386297e-15 6.961475798508141001e-16 1.285118819246586195e-16
1.600000000000000000e+02 1.520665341172346843e-13 3.350859961765383083e-17 -1.467871762318132659e-15 6.751235142477493123e-16 1.251229252935874944e-16
1.610000000000000000e+02 1.511625903796229249e-13 3.282092939938446258e-17 -1.442852026288919041e-15 6.548141010719185315e-16 1.218405272230457051e-16
1.620000000000000000e+02 1.502599592700870882e-13 3.213820807742242968e-17 -1.417498810057143581e-15 6.351951100406812021e-16 1.186613393609116294e-16
1.630000000000000000e+02 1.493585526022188535e-13 3.146091254496500954e-17 -1.391824435124805480e-15 6.162467318039519346e-16 1.155823058383730951e-16
1.640000000000000000e+02 1.484582821896057597e-13 3.078951969526121771e-17 -1.365841222994276282e-15 5.979491570111084212e-16 1.126003707867146395e-16
1.650000000000000000e+02 1.475590598458557682e-13 3.012450642158613915e-17 -1.339561495167689489e-15 5.802825763124268666e-16 1.097124783371584182e-16
1.660000000000000000e+02 1.466607973845521771e-13 2.946634961717177345e-17 -1.312997573147735543e-15 5.632271803574706411e-16 1.069155726209434487e-16
1.670000000000000000e+02 1.457634066193011552e-13 2.881552617525471778e-17 -1.286161778436158644e-15 5.467631597962777135e-16 1.042065977693092910e-16
1.680000000000000000e+02 1.448667993636654273e-13 2.817251298909843373e-17 -1.259066432535681971e-15 5.308707052784752531e-16 1.015824979134812807e-16
1.690000000000000000e+02 1.439708874312555041e-13 2.753778695194825448e-17 -1.231723856948513574e-15 5.155300074542032875e-16 9.904021718474378252e-17
1.700000000000000000e+02 1.430755826356418097e-13 2.691182495705441279e-17 -1.204146373176688548e-15 5.007212569730314980e-16 9.657669971429259924e-17
1.710000000000000000e+02 1.421807967904438162e-13 2.629510389762941169e-17 -1.176346302722814699e-15 4.864246444848712410e-16 9.418888963337521630e-17
1.720000000000000000e+02 1.412864417092439636e-13 2.568810066697721890e-17 -1.148335967089076019e-15 4.726203606395596215e-16 9.187373107325235723e-17
1.730000000000000000e+02 1.403924292056327697e-13 2.509129215827965815e-17 -1.120127687777557103e-15 4.592885960870972361e-16 8.962816816516225070e-17
1.740000000000000000e+02 1.394986710931890395e-13 2.450515526485129751e-17 -1.091733786290959631e-15 4.464095414770445954e-16 8.744914504032864238e-17
1.750000000000000000e+02 1.386050791855225010e-13 2.393016687988748844e-17 -1.063166584131024059e-15 4.339633874593874060e-16 8.533360582998852836e-17
1.760000000000000000e+02 1.377115652962128680e-13 2.336680389665292201e-17 -1.034438402800691289e-15 4.219303246841337586e-16 8.327849466539800991e-17
1.770000000000000000e+02 1.368180412388525263e-13 2.281554320839831172e-17 -1.005561563801527634e-15 4.102905438007380127e-16 8.128075567779776859e-17
1.780000000000000000e+02 1.359244188270273491e-13 2.227686170836149963e-17 -9.765483886364552628e-16 3.990242354593390127e-16 7.933733299840060461e-17
1.790000000000000000e+02 1.350306098743572880e-13 2.175123628980750042e-17 -9.474111988074205220e-16 3.881115903097703137e-16 7.744517075849681147e-17
1.800000000000000000e+02 1.341365428027208516e-13 2.123911579548126023e-17 -9.181620569704766623e-16 3.775346985961652065e-16 7.560156894733720330e-17
1.810000000000000000e+02 1.332422124673419770e-13 2.074083686630289416e-17 -8.888119903971165015e-16 3.672832489410169304e-16 7.380525098653718628e-17
1.820000000000000000e+02 1.323476303317351418e-13 2.025670809269778790e-17 -8.593717675120862135e-16 3.573488295613928854e-16 7.205529615572130079e-17
1.830000000000000000e+02 1.314528078593897564e-13 1.978703806505650632e-17 -8.298521567404190192e-16 3.477230286739382337e-16 7.035078373454349693e-17
1.840000000000000000e+02 1.305577565138655599e-13 1.933213537381532508e-17 -8.002639265070570258e-16 3.383974344957359059e-16 6.869079300263812653e-17
1.850000000000000000e+02 1.296624877586813969e-13 1.889230860938553205e-17 -7.706178452372286972e-16 3.293636352438338763e-16 6.707440323962910134e-17
1.860000000000000000e+02 1.287670130573192563e-13 1.846786636219562522e-17 -7.409246813557176784e-16 3.206132191348021189e-16 6.550069372519257051e-17
1.870000000000000000e+02 1.278713438733352422e-13 1.805911722267721180e-17 -7.111952032876086631e-16 3.121377743857470821e-16 6.396874373895476307e-17
1.880000000000000000e+02 1.269754916702338101e-13 1.766636978123938255e-17 -6.814401794577476165e-16 3.039288892136715780e-16 6.247763256053774188e-17
1.890000000000000000e+02 1.260794679115423118e-13 1.728993262829900284e-17 -6.516703782914608210e-16 2.959781518352240720e-16 6.102643946961977614e-17
1.900000000000000000e+02 1.251832840607595989e-13 1.693011435428308847e-17 -6.218965682133243525e-16 2.882771504675026312e-16 5.961424374581889813e-17
1.910000000000000000e+02 1.242869515814278914e-13 1.658722354960878521e-17 -5.921295176487524516e-16 2.808174733274384784e-16 5.824012466878914423e-17
1.920000000000000000e+02 1.233904819370645193e-13 1.626156880469849278e-17 -5.623799950224339028e-16 2.735907086318955368e-16 5.690316151815832119e-17
