# ell  TT    EE    TE     PP     TP
7.200000000000000000e+01 3.042521678587986611e-01 6.019318263896011932e-05 -1.044957014574791898e-03 6.498775002902362869e-11 3.303099843905320273e-09
7.300000000000000000e+01 2.998644703103895415e-01 6.078182644663113454e-05 -1.089350723575949371e-03 6.329524037693729599e-11 3.125280106767879500e-09
7.400000000000000000e+01 2.956375994856080824e-01 6.134971261128315879e-05 -1.132770164475174106e-03 6.167141805944694690e-11 2.959351173670200546e-09
7.500000000000000000e+01 2.915628240608370558e-01 6.189663187027259490e-05 -1.175242671897965604e-03 6.011263798311729285e-11 2.804104241894466665e-09
7.600000000000000000e+01 2.876318923769556890e-01 6.242254279277695890e-05 -1.216787312936090009e-03 5.861549298307160942e-11 2.658446109417275140e-09
7.700000000000000000e+01 2.838384737324831097e-01 6.292697527530120589e-05 -1.257390084548621733e-03 5.717513356344664175e-11 2.521745977007662330e-09
7.800000000000000000e+01 2.801767173907748210e-01 6.340982704623842183e-05 -1.297028716161579241e-03 5.579032753815875972e-11 2.393488646128383373e-09
7.900000000000000000e+01 2.766407728149122280e-01 6.387069583391969600e-05 -1.335680937201340953e-03 5.445827547868424859e-11 2.273158918245216756e-09
8.000000000000000000e+01 2.732247893679839446e-01 6.430927936673841211e-05 -1.373324477095023630e-03 5.317326477773131553e-11 2.160241594820650854e-09
8.100000000000000000e+01 2.699229163133263776e-01 6.472537537303930727e-05 -1.409937065267970278e-03 5.193757232287624985e-11 2.054221477318890026e-09
8.200000000000000000e+01 2.667293031138997517e-01 6.511858158119846515e-05 -1.445496431147133944e-03 5.074435646854033905e-11 1.954583367203690302e-09
8.300000000000000000e+01 2.636380991329225765e-01 6.548859571956605044e-05 -1.479980304157678958e-03 4.959451342435555889e-11 1.860812065941003255e-09
8.400000000000000000e+01 2.606438459299330601e-01 6.583526946844841870e-05 -1.513372102527472214e-03 4.848598258527319913e-11 1.772431316390340285e-09
8.500000000000000000e+01 2.577426544491377980e-01 6.615847031587969223e-05 -1.545677999682347177e-03 4.741545723491306171e-11 1.689120627003407504e-09
8.600000000000000000e+01 2.549310278312971745e-01 6.645821970182837820e-05 -1.576909857848847549e-03 4.638120524141568289e-11 1.610598447628840166e-09
8.700000000000000000e+01 2.522054691170299567e-01 6.673453906624715441e-05 -1.607079539255066138e-03 4.538289836936233709e-11 1.536583228115920997e-09
8.800000000000000000e+01 2.495624815470287305e-01 6.698754984911831794e-05 -1.636198906126748670e-03 4.441762851589000828e-11 1.466793418312874557e-09
8.900000000000000000e+01 2.469985682619330880e-01 6.721727349039129400e-05 -1.664279820690970323e-03 4.348394049398932246e-11 1.400947468067741147e-09
9.000000000000000000e+01 2.445102323023731483e-01 6.742353143005101496e-05 -1.691334145175501028e-03 4.258045846538280765e-11 1.338763827229139064e-09
9.100000000000000000e+01 2.420939769090073856e-01 6.760654510804233928e-05 -1.717373741805996957e-03 4.170707524342464490e-11 1.279960945646179603e-09
9.200000000000000000e+01 2.397463052224821367e-01 6.776623596435118210e-05 -1.742410472810161691e-03 4.086131277752649482e-11 1.224257273167653319e-09
9.300000000000000000e+01 2.374639289735528680e-01 6.790274253304784001e-05 -1.766454700080535411e-03 4.004200655905687300e-11 1.171398024208859542e-09
9.400000000000000000e+01 2.352443948531284801e-01 6.801607172472581614e-05 -1.789510784174925097e-03 3.924805381644313034e-11 1.121235471452416277e-09
9.500000000000000000e+01 2.330854581420276073e-01 6.810644754408283594e-05 -1.811581585317572664e-03 3.847840901758245260e-11 1.073648652147488559e-09
9.600000000000000000e+01 2.309848740212904761e-01 6.817389399581507943e-05 -1.832669963731637557e-03 3.773315400386410972e-11 1.028516603544714425e-09
9.700000000000000000e+01 2.289403978718674293e-01 6.821853508463094446e-05 -1.852778779641698660e-03 3.700917728055588225e-11 9.857183628930093072e-10
9.800000000000000000e+01 2.269497849746035245e-01 6.824059481522456506e-05 -1.871910893270780111e-03 3.630771141204518334e-11 9.451329674419352890e-10
9.900000000000000000e+01 2.250107906106063593e-01 6.824009719231570264e-05 -1.890069164843441278e-03 3.562683419228595147e-11 9.066394544418876295e-10
1.000000000000000000e+02 2.231211699606992227e-01 6.821726622057309379e-05 -1.907256454583525739e-03 3.496474885224456850e-11 8.701168611423910839e-10
1.010000000000000000e+02 2.212786785058528383e-01 6.817212590472964589e-05 -1.923475622714001252e-03 3.432268754745537235e-11 8.354442247924225040e-10
1.020000000000000000e+02 2.194810712270293951e-01 6.810490024947511549e-05 -1.938729529459811210e-03 3.369795784653950879e-11 8.025005826418963505e-10
1.030000000000000000e+02 2.177261037052201365e-01 6.801561325947815743e-05 -1.953021035043946358e-03 3.309085251999025731e-11 7.711649719406321652e-10
1.040000000000000000e+02 2.160116762681815461e-01 6.790451956570548765e-05 -1.966353890084392153e-03 3.250070727235591030e-11 7.413257291903615791e-10
1.050000000000000000e+02 2.143362705316989303e-01 6.777179630356430556e-05 -1.978735406773970539e-03 3.192778779433207035e-11 7.129083879015086871e-10
1.060000000000000000e+02 2.126985132583499583e-01 6.761785123479307537e-05 -1.990173787697637180e-03 3.136879533049573540e-11 6.858477808370970605e-10
1.070000000000000000e+02 2.110970312107519620e-01 6.744289212112821439e-05 -2.000677235442453478e-03 3.082584967156791230e-11 6.600787407601949383e-10
1.080000000000000000e+02 2.095304510515318963e-01 6.724732672417816390e-05 -2.010253952594380153e-03 3.029750291033824320e-11 6.355361004332480024e-10
1.090000000000000000e+02 2.079973996432993300e-01 6.703136280567828411e-05 -2.018912141739091694e-03 2.978239635445928697e-11 6.121546926190567955e-10
1.100000000000000000e+02 2.064965037486741484e-01 6.679540812735808102e-05 -2.026660005463212788e-03 2.928089286152164818e-11 5.898693500806216243e-10
1.110000000000000000e+02 2.050263901302097902e-01 6.653977045082249233e-05 -2.033505746352393638e-03 2.879251218677666258e-11 5.686149055804969452e-10
1.120000000000000000e+02 2.035856855506228413e-01 6.626465753779321732e-05 -2.039457566993063339e-03 2.831600501971511296e-11 5.483261918817034341e-10
1.130000000000000000e+02 2.021730166724618194e-01 6.597037714998358682e-05 -2.044523669971071590e-03 2.785175002169158204e-11 5.289380417465945426e-10
1.140000000000000000e+02 2.007870103583376253e-01 6.565743704908206320e-05 -2.048712257872869168e-03 2.739932583872064329e-11 5.103852879387153793e-10
1.150000000000000000e+02 1.994262933709418650e-01 6.532594499673735839e-05 -2.052031533284684375e-03 2.695757949981913668e-11 4.926027632202317289e-10
1.160000000000000000e+02 1.980895820780357031e-01 6.497622987089972249e-05 -2.054489961777249910e-03 2.652690004939006741e-11 4.755322843360104956e-10
1.170000000000000000e+02 1.967759511684138984e-01 6.460880501411414133e-05 -2.056097060863198815e-03 2.610691671609023135e-11 4.591436039560111199e-10
1.180000000000000000e+02 1.954845652360739927e-01 6.422410488523931519e-05 -2.056862611040988654e-03 2.569656208121390284e-11 4.434134587334250567e-10
1.190000000000000000e+02 1.942145884749612861e-01 6.382256394305145010e-05 -2.056796392807853577e-03 2.529553116808617769e-11 4.283185853199183360e-10
1.200000000000000000e+02 1.929651853791531924e-01 6.340451664641338643e-05 -2.055908186661517360e-03 2.490490860550138029e-11 4.138357203679357788e-10
1.210000000000000000e+02 1.917355203425577526e-01 6.297049745408632101e-05 -2.054207773100447543e-03 2.452231323361005170e-11 3.999416005297590444e-10
1.220000000000000000e+02 1.905247577592271702e-01 6.252094082489485598e-05 -2.051704932621586409e-03 2.414884243050546385e-11 3.866129624576598144e-10
1.230000000000000000e+02 1.893320620231061513e-01 6.205618121762927146e-05 -2.048409445723232362e-03 2.378420514505316925e-11 3.738265428038747703e-10
1.240000000000000000e+02 1.881565974282494447e-01 6.157675309115942844e-05 -2.044331092903599236e-03 2.342747671623732679e-11 3.615590782207439910e-10
1.250000000000000000e+02 1.869975285685807898e-01 6.108309090421901871e-05 -2.039479654659510054e-03 2.307905429084720730e-11 3.497873053605178067e-10
1.260000000000000000e+02 1.858540196381058274e-01 6.057562911568104724e-05 -2.033864911489532967e-03 2.273805421196454236e-11 3.384879608754563182e-10
1.270000000000000000e+02 1.847252352308346446e-01 6.005470218434401375e-05 -2.027496643891027461e-03 2.240487222276276291e-11 3.276377814178421673e-10
1.280000000000000000e+02 1.836103395407500949e-01 5.952094456896601856e-05 -2.020384632362407732e-03 2.207805725745958682e-11 3.172135036399927373e-10
1.290000000000000000e+02 1.825085544983345853e-01 5.897460589778602622e-05 -2.012538968137004940e-03 2.175922347681433933e-11 3.071933029148575255e-10
1.300000000000000000e+02 1.814193316799073696e-01 5.841629647656416925e-05 -2.003970985395696781e-03 2.144694606274349661e-11 2.975611094986206394e-10
1.310000000000000000e+02 1.803421800982793755e-01 5.784654178041826611e-05 -1.994692329054980912e-03 2.114103763179703801e-11 2.883022923681049697e-10
1.320000000000000000e+02 1.792766087663181240e-01 5.726586728445464953e-05 -1.984714644031122972e-03 2.084131758583416742e-11 2.794022205001935845e-10
1.330000000000000000e+02 1.782221265968595703e-01 5.667469846386098074e-05 -1.974049575240903812e-03 2.054817292007250826e-11 2.708462628716819224e-10
1.340000000000000000e+02 1.771782428026270062e-01 5.607376079374767219e-05 -1.962708767600917798e-03 2.026085800389015673e-11 2.626197884594900679e-10
1.350000000000000000e+02 1.761444662965682140e-01 5.546337974924277409e-05 -1.950703866027611415e-03 1.997975608969412752e-11 2.547081662404460298e-10
1.360000000000000000e+02 1.751203059913875038e-01 5.484418080547734598e-05 -1.938046515437658176e-03 1.970415086882086702e-11 2.470967651914253282e-10
1.370000000000000000e+02 1.741052710999823061e-01 5.421678943760550699e-05 -1.924748360747970772e-03 1.943442147478733213e-11 2.397709542892447533e-10
1.380000000000000000e+02 1.730988705351870771e-01 5.358153112075717759e-05 -1.910821046874395471e-03 1.916935781087986879e-11 2.327161025108288873e-10
1.390000000000000000e+02 1.721006132097329111e-01 5.293903133002696778e-05 -1.896276218734401159e-03 1.891038467375111148e-11 2.259175788330063079e-10
1.400000000000000000e+02 1.711100083365288127e-01 5.228991554059164975e-05 -1.881125521243803530e-03 1.865580366573344965e-11 2.193607522326093148e-10
1.410000000000000000e+02 1.701265648283857568e-01 5.163450922759781357e-05 -1.865380599319418128e-03 1.840650567140998204e-11 2.130309916865346247e-10
1.420000000000000000e+02 1.691497915981042821e-01 5.097343786615185995e-05 -1.849053097878087604e-03 1.816185173937378542e-11 2.069136661716128830e-10
1.430000000000000000e+02 1.681791978584936398e-01 5.030732693140224307e-05 -1.832154661836091041e-03 1.792220658288931857e-11 2.009941446647331032e-10
1.440000000000000000e+02 1.672143326388425555e-01 4.963650538253302694e-05 -1.814697083691542727e-03 1.768695427496013652e-11 1.952595051955706206e-10
1.450000000000000000e+02 1.662549055342419646e-01 4.896171611506186316e-05 -1.796692746266634116e-03 1.745598220182235095e-11 1.897036620051327937e-10
1.460000000000000000e+02 1.653006661562479995e-01 4.828330550857798810e-05 -1.778154179965254827e-03 1.722964736996563571e-11 1.843222383873115820e-10
1.470000000000000000e+02 1.643513644163869525e-01 4.760201994265436242e-05 -1.759093915191023861e-03 1.700736583903313047e-11 1.791108576359321764e-10
1.480000000000000000e+02 1.634067499261836198e-01 4.691830579685437127e-05 -1.739524482348015584e-03 1.678948944321970257e-11 1.740651430448966177e-10
1.490000000000000000e+02 1.624665723972158471e-01 4.623270945076607917e-05 -1.719458411839461069e-03 1.657545421962972499e-11 1.691807179080632355e-10
1.500000000000000000e+02 1.615305816409978168e-01 4.554587728395072363e-05 -1.698908234069323878e-03 1.636516524969091871e-11 1.644532055192460020e-10
1.510000000000000000e+02 1.605985271690920091e-01 4.485815567597713091e-05 -1.677886479441291750e-03 1.615896629236283209e-11 1.598782291723512232e-10
1.520000000000000000e+02 1.596701587930230148e-01 4.417029100645372865e-05 -1.656405678359196406e-03 1.595632120431204558e-11 1.554514121612062870e-10
1.530000000000000000e+02 1.587452263243313844e-01 4.348272965492452186e-05 -1.634478361226865449e-03 1.575756843335077943e-11 1.511683777797216613e-10
1.540000000000000000e+02 1.578234792745970838e-01 4.279601800098370760e-05 -1.612117058447462082e-03 1.556218929877094487e-11 1.470247493216982124e-10
1.550000000000000000e+02 1.569046675552792647e-01 4.211080242422570672e-05 -1.589334300425472666e-03 1.537010335029046078e-11 1.430161500810389895e-10
1.560000000000000000e+02 1.559885407780042255e-01 4.142752930417323325e-05 -1.566142617564182703e-03 1.518164087880047569e-11 1.391382033515603426e-10
1.570000000000000000e+02 1.550748486542745386e-01 4.074674502046410980e-05 -1.542554540267393774e-03 1.499671072836387237e-11 1.353865324271714732e-10
1.580000000000000000e+02 1.541633409956250367e-01 4.006909595262395107e-05 -1.518582598938764128e-03 1.481482653931863071e-11 1.317567606017158731e-10
1.590000000000000000e+02 1.532537673136191436e-01 3.939502848025093154e-05 -1.494239323981936618e-03 1.463631076542060339e-11 1.282445111690465988e-10
1.600000000000000000e+02 1.523458775197963633e-01 3.872508898291848577e-05 -1.469537245801146941e-03 1.446069201952663697e-11 1.248454074230226003e-10
1.610000000000000000e+02 1.514394481066577425e-01 3.805991233924485139e-05 -1.444488862382023930e-03 1.428828745797370934e-11 1.215552645150341835e-10
1.620000000000000000e+02 1.505343631907160862e-01 3.739988742391630564e-05 -1.419106542040701876e-03 1.411863996699346813e-11 1.183706650263914980e-10
1.630000000000000000e+02 1.496305337693862036e-01 3.674559161067296855e-05 -1.393402620675663174e-03 1.395206145875985264e-11 1.152883833959863136e-10
1.640000000000000000e+02 1.487278709401373689e-01 3.609750227327150759e-05 -1.367389434185095100e-03 1.378847794997898955e-11 1.123051940626589079e-10
1.650000000000000000e+02 1.478262856004449732e-01 3.545589678543186921e-05 -1.341079318467503466e-03 1.362745258083339514e-11 1.094178714652882293e-10
1.660000000000000000e+02 1.469256887477233542e-01 3.482155252087850041e-05 -1.314484609421159248e-03 1.346928957047933760e-11 1.066231900427172182e-10
1.670000000000000000e+02 1.460259914794867775e-01 3.419474685337864595e-05 -1.287617642944693811e-03 1.331392112661744801e-11 1.039179242338174169e-10
1.680000000000000000e+02 1.451271045931233072e-01 3.357595715664518507e-05 -1.260490754936331292e-03 1.316092924369172003e-11 1.012988484774389390e-10
1.690000000000000000e+02 1.442289393861434510e-01 3.296586080442114508e-05 -1.233116281294265038e-03 1.301095862373364842e-11 9.876273721245071621e-11
1.700000000000000000e+02 1.433314065559793682e-01 3.236463517045039918e-05 -1.205506557917222690e-03 1.286290283930737234e-11 9.630636487769206980e-11
1.710000000000000000e+02 1.424344173000972325e-01 3.177305762845025896e-05 -1.177673920703289825e-03 1.271774567503532717e-11 9.392650591203419338e-11
1.720000000000000000e+02 1.415378825159326059e-01 3.119140555219164192e-05 -1.149630705551128165e-03 1.257508038298910381e-11 9.161993475435301098e-11
1.730000000000000000e+02 1.406417132009763482e-01 3.062025631538582834e-05 -1.121389248359030153e-03 1.243451776006716582e-11 8.938342584346205912e-11
1.740000000000000000e+02 1.397458204526488001e-01 3.006008729176459307e-05 -1.092961885025272402e-03 1.229634222702811899e-11 8.721375361825635160e-11
1.750000000000000000e+02 1.388501152684063766e-01 2.951137585509387012e-05 -1.064360951448241679e-03 1.216049978115010886e-11 8.510769251758132311e-11
1.760000000000000000e+02 1.379545084457401982e-01 2.897449937908548481e-05 -1.035598783526555256e-03 1.202693794026373449e-11 8.306201698031225142e-11
1.770000000000000000e+02 1.370589111820755546e-01 2.845003523747441062e-05 -1.006687717158170122e-03 1.189560569159608447e-11 8.107350144528875511e-11
1.780000000000000000e+02 1.361632344748746060e-01 2.793846080401204645e-05 -9.776400882419251578e-04 1.176645344261249497e-11 7.913892035137203697e-11
1.790000000000000000e+02 1.352673892215963680e-01 2.744025345242082949e-05 -9.484682326760503560e-04 1.163943297376740023e-11 7.725504813743972710e-11
1.800000000000000000e+02 1.343713030982179035e-01 2.695586247554709864e-05 -9.191842277757363965e-04 1.151449739498327153e-11 7.541905069398632689e-11
1.810000000000000000e+02 1.334749705948085063e-01 2.648562484262095081e-05 -8.897991165241986387e-04 1.139160110768088643e-11 7.362965971817816248e-11
1.820000000000000000e+02 1.325784027798940778e-01 2.602984944195829527e-05 -8.603236833214482219e-04 1.127069975705803034e-11 7.188599835885646318e-11
1.830000000000000000e+02 1.316816106221005145e-01 2.558884516191388623e-05 -8.307687125678914772e-04 1.115175018977086536e-11 7.018718976482725145e-11
1.840000000000000000e+02 1.307846051899760054e-01 2.516292089081976723e-05 -8.011449886634181136e-04 1.103471041504567194e-11 6.853235708491916796e-11
1.850000000000000000e+02 1.298873976520989737e-01 2.475238551698245905e-05 -7.714632960080133580e-04 1.091953956725204588e-11 6.692062346796488588e-11
1.860000000000000000e+02 1.289899990770525251e-01 2.435754792873451346e-05 -7.417344190019665561e-04 1.080648537490642730e-11 6.535111206276537411e-11
1.870000000000000000e+02 1.280924204334005778e-01 2.397871701442921759e-05 -7.119691420453521649e-04 1.069521549376144418e-11 6.382294601816390408e-11
1.880000000000000000e+02 1.271946728897184742e-01 2.361630166236482201e-05 -6.821782495380750719e-04 1.058569236839707242e-11 6.233524848297364559e-11
1.890000000000000000e+02 1.262967674145691610e-01 2.327051076089906901e-05 -6.523725258806117562e-04 1.047787942815026430e-11 6.088714260603254509e-11
1.900000000000000000e+02 1.253987151765502961e-01 2.294165319835394620e-05 -6.225627554726282558e-04 1.037201661425469820e-11 5.947775153613344185e-11
1.910000000000000000e+02 1.245005272442354233e-01 2.263003786305660804e-05 -5.927597227144256256e-04 1.026778793529239574e-11 5.810619842212981781e-11
1.920000000000000000e+02 1.236022145861867538e-01 2.233597364334211693e-05 -5.629742120060901404e-04 1.016515972798004631e-11 5.677160641283170853e-11
