# ell  TT    EE    TE
2.180000000000000000e+02 7.444572935623331444e-01 1.108729551090730534e-04 1.342097868840320864e-03
2.190000000000000000e+02 7.378390042461308029e-01 1.125354412942584654e-04 1.533190457487460055e-03
2.200000000000000000e+02 7.312299191311772972e-01 1.143389886703487571e-04 1.722286325290213341e-03
2.210000000000000000e+02 7.246305274045777844e-01 1.163055445989343679e-04 1.909326378431699424e-03
2.220000000000000000e+02 7.180413182534337579e-01 1.184446337321244148e-04 2.094251523094093313e-03
2.230000000000000000e+02 7.114627808648267271e-01 1.207197388591837225e-04 2.277002665460632971e-03
2.240000000000000000e+02 7.048954217257260568e-01 1.231824390793897909e-04 2.457525598133614587e-03
2.250000000000000000e+02 6.983398165228663634e-01 1.258019951881063857e-04 2.635785659394299010e-03
2.260000000000000000e+02 6.917965582426410798e-01 1.285579953695870287e-04 2.811753073942102176e-03
2.270000000000000000e+02 6.852662398717676018e-01 1.314963983583313097e-04 2.985398066479542142e-03
2.280000000000000000e+02 6.787494543969190275e-01 1.345950415173033973e-04 3.156690861705778971e-03
2.290000000000000000e+02 6.722467948045532937e-01 1.378094601376282169e-04 3.325601684322890099e-03
2.300000000000000000e+02 6.657588540816296030e-01 1.411941373256995894e-04 3.492100759030401184e-03
2.310000000000000000e+02 6.592862252147203561e-01 1.447495663510289874e-04 3.656158310529682761e-03
2.320000000000000000e+02 6.528295011906366518e-01 1.484169183260785208e-04 3.817744563522074575e-03
2.330000000000000000e+02 6.463892749961643869e-01 1.522662710022871754e-04 3.976829742707956201e-03
2.340000000000000000e+02 6.399661396183258244e-01 1.562487165135852520e-04 4.133384072786727530e-03
2.350000000000000000e+02 6.335606880438683364e-01 1.603537996547930262e-04 4.287377778460985112e-03
2.360000000000000000e+02 6.271735132598635909e-01 1.646170007501041748e-04 4.438781084431314521e-03
2.370000000000000000e+02 6.208052082532033999e-01 1.690261619686368169e-04 4.587564215397133861e-03
2.380000000000000000e+02 6.144563660109384484e-01 1.735875731879401218e-04 4.733697396060782513e-03
2.390000000000000000e+02 6.081275795201142031e-01 1.782576934728622483e-04 4.877150851121635211e-03
2.400000000000000000e+02 6.018194417680167163e-01 1.830972310112826253e-04 5.017894805281000042e-03
2.410000000000000000e+02 5.955325457416079660e-01 1.880322050050546308e-04 5.155899483239577072e-03
2.420000000000000000e+02 5.892674844282569380e-01 1.931211639535567414e-04 5.291135109699006585e-03
2.430000000000000000e+02 5.830248508150984721e-01 1.983269171497702176e-04 5.423571909358613878e-03
2.440000000000000000e+02 5.768052378895143217e-01 2.037004992577387931e-04 5.553180106920127708e-03
2.450000000000000000e+02 5.706092386388197379e-01 2.091875260597524013e-04 5.679929927083647925e-03
2.460000000000000000e+02 5.644374460504228974e-01 2.147597409729886362e-04 5.803791594549957862e-03
2.470000000000000000e+02 5.582904531118256797e-01 2.205046603251818510e-04 5.924735334020427187e-03
2.480000000000000000e+02 5.521688528104741200e-01 2.263470491644001238e-04 6.042731370195423765e-03
2.490000000000000000e+02 5.460732381339892250e-01 2.323205749254879664e-04 6.157749927775784705e-03
2.500000000000000000e+02 5.400041814156946174e-01 2.384153531653294055e-04 6.269766610009899765e-03
2.510000000000000000e+02 5.339621723723820823e-01 2.446315646111395627e-04 6.378778534339052050e-03
2.520000000000000000e+02 5.279476800667148861e-01 2.509439607974038762e-04 6.484788196750647035e-03
2.530000000000000000e+02 5.219611735614327896e-01 2.573931783664061925e-04 6.587798093234535288e-03
2.540000000000000000e+02 5.160031219191394403e-01 2.639504012466683701e-04 6.687810719777470027e-03
2.550000000000000000e+02 5.100739942026715212e-01 2.705928522635459780e-04 6.784828572369270595e-03
2.560000000000000000e+02 5.041742594749548667e-01 2.773456853690572650e-04 6.878854146997350275e-03
2.570000000000000000e+02 4.983043867987959064e-01 2.841902196323746531e-04 6.969889939651348863e-03
2.580000000000000000e+02 4.924648452372430429e-01 2.911438361143405787e-04 7.057938446320578298e-03
2.590000000000000000e+02 4.866561038532363215e-01 2.981745502739902281e-04 7.143002162991556742e-03
2.600000000000000000e+02 4.808786317099632557e-01 3.053086346032959767e-04 7.225083585649136157e-03
2.610000000000000000e+02 4.751328978705136596e-01 3.125212815279025647e-04 7.304185210292554568e-03
2.620000000000000000e+02 4.694193713980944760e-01 3.198075286576199821e-04 7.380309532894567710e-03
2.630000000000000000e+02 4.637385213559635511e-01 3.271942112550181971e-04 7.453459049463245084e-03
2.640000000000000000e+02 4.580908168074356857e-01 3.346569651513300208e-04 7.523636255967558993e-03
2.650000000000000000e+02 4.524767268160186928e-01 3.421790741616903163e-04 7.590843648411988928e-03
2.660000000000000000e+02 4.468967204450189912e-01 3.497806210314658923e-04 7.655083722769766806e-03
2.670000000000000000e+02 4.413512667581431792e-01 3.574348743381098952e-04 7.716358975043041517e-03
2.680000000000000000e+02 4.358408348187771120e-01 3.651863630103430679e-04 7.774671901216784718e-03
2.690000000000000000e+02 4.303658936907767130e-01 3.729681517860684663e-04 7.830024997272562806e-03
2.700000000000000000e+02 4.249269124377548223e-01 3.808057835719512582e-04 7.882420759208086380e-03
2.710000000000000000e+02 4.195243601236041675e-01 3.887040289762018334e-04 7.931861683005247965e-03
2.720000000000000000e+02 4.141587058121166121e-01 3.966821344484212355e-04 7.978350264649842344e-03
2.730000000000000000e+02 4.088304185673060642e-01 4.046906225023468463e-04 8.021889000144178869e-03
2.740000000000000000e+02 4.035399674532206826e-01 4.127467418913216730e-04 8.062480385463411531e-03
2.750000000000000000e+02 3.982878215338268024e-01 4.208442967743624883e-04 8.100126916599833388e-03
2.760000000000000000e+02 3.930744498734448644e-01 4.289612792618353919e-04 8.134831089538123797e-03
2.770000000000000000e+02 3.879003215361996326e-01 4.371594164581810442e-04 8.166595400280139347e-03
2.780000000000000000e+02 3.827659055865745841e-01 4.453469862801722259e-04 8.195422344796424868e-03
2.790000000000000000e+02 3.776716229636354338e-01 4.535878942597859923e-04 8.221318986478235932e-03
2.800000000000000000e+02 3.726177021059488004e-01 4.618393453416563344e-04 8.244310658248057977e-03
2.810000000000000000e+02 3.676043233269242760e-01 4.701219930832803168e-04 8.264427260417588073e-03
2.820000000000000000e+02 3.626316669399216042e-01 4.784322975382807866e-04 8.281698693304978195e-03
2.830000000000000000e+02 3.576999132586849428e-01 4.867364290584459273e-04 8.296154857227358570e-03
2.840000000000000000e+02 3.528092425966630752e-01 4.950684994388242655e-04 8.307825652499434277e-03
2.850000000000000000e+02 3.479598352676748219e-01 5.034296111873413047e-04 8.316740979437868900e-03
2.860000000000000000e+02 3.431518715855808588e-01 5.117605155349862212e-04 8.322930738354116648e-03
2.870000000000000000e+02 3.383855318641943444e-01 5.201035654626200372e-04 8.326424829570138950e-03
