# ell  TT    EE    TE     PP     TP
5.100000000000000000e+01 3.355570691533610095e+00 2.978363221229113518e-04 8.973835800308861384e-04 1.267194036572096282e-10 3.563555090414202392e-08
5.200000000000000000e+01 3.274740632395649165e+00 3.047663612855291515e-04 4.113119056542804443e-04 1.219871348024188803e-10 3.300458401037065101e-08
5.300000000000000000e+01 3.197955249127703237e+00 3.116101078719380325e-04 -6.761838714041482079e-05 1.175275964130519299e-10 3.061445386044650229e-08
5.400000000000000000e+01 3.124964918932772395e+00 3.183606835786159748e-04 -5.390537449780716944e-04 1.133138366651001149e-10 2.843460695562640225e-08
5.500000000000000000e+01 3.055527621140470274e+00 3.250120958967975672e-04 -1.002722306724022645e-03 1.093314286964019578e-10 2.643735420480830578e-08
5.600000000000000000e+01 2.989431743859969792e+00 3.315611954995565584e-04 -1.458678980204132416e-03 1.055639361240522821e-10 2.460646414739250866e-08
5.700000000000000000e+01 2.926473277614263679e+00 3.380060188546243124e-04 -1.907060365485203652e-03 1.019933273250168429e-10 2.292856973040170971e-08
5.800000000000000000e+01 2.866448212835116749e+00 3.443442024301260557e-04 -2.348003062633438349e-03 9.860910153192667476e-11 2.139030390084924075e-08
5.900000000000000000e+01 2.809152539747074240e+00 3.505737826940983010e-04 -2.781643671714901025e-03 9.539301097188829863e-11 1.997829960576203576e-08
6.000000000000000000e+01 2.754382249078781708e+00 3.566924961144805851e-04 -3.208118792796916911e-03 9.233678140266726759e-11 1.867918979216180757e-08
6.100000000000000000e+01 2.701949589162394805e+00 3.626978187815436917e-04 -3.627530223860298258e-03 8.943002799830158981e-11 1.748069370065737314e-08
6.200000000000000000e+01 2.651731841050402050e+00 3.685850852743136476e-04 -4.039840554555022833e-03 8.665808718982142176e-11 1.637487574621378786e-08
6.300000000000000000e+01 2.603622543699640524e+00 3.743494697938256981e-04 -4.444977572441640226e-03 8.401760624547313510e-11 1.535488663737189875e-08
6.400000000000000000e+01 2.557515236269293446e+00 3.799861465414845307e-04 -4.842869065085672609e-03 8.150044643236938893e-11 1.441387708268528809e-08
6.500000000000000000e+01 2.513303457714461064e+00 3.854900897183403930e-04 -5.233442820048422872e-03 7.909908568898249940e-11 1.354499779070583584e-08
6.600000000000000000e+01 2.470880747194590388e+00 3.908563735255463491e-04 -5.616626624894163755e-03 7.680430186376615550e-11 1.274139946997173046e-08
6.700000000000000000e+01 2.430140643766101061e+00 3.960800721644305617e-04 -5.992348267185841799e-03 7.461204036466558734e-11 1.199623282904276140e-08
6.800000000000000000e+01 2.390983411609961085e+00 4.011569900722780743e-04 -6.360549863689759532e-03 7.251631279013717943e-11 1.130325071020902263e-08
6.900000000000000000e+01 2.353336216002244630e+00 4.060852526310983722e-04 -6.721230847980558948e-03 7.051156721120978103e-11 1.065861449074948789e-08
7.000000000000000000e+01 2.317132947340720506e+00 4.108636154591565931e-04 -7.074404982836619664e-03 6.859063325000907433e-11 1.005908768169640956e-08
7.100000000000000000e+01 2.282307495924650986e+00 4.154912341747326481e-04 -7.420086031033755643e-03 6.675083517519695662e-11 9.501433794072446383e-09
7.200000000000000000e+01 2.248793752152069114e+00 4.199666643959005705e-04 -7.758287755351383867e-03 6.498769567608767967e-11 8.982416338906699170e-09
7.300000000000000000e+01 2.216525606623538813e+00 4.242888617410352334e-04 -8.089023918566489238e-03 6.329518918405718478e-11 8.498798827226002269e-09
7.400000000000000000e+01 2.185436949436906584e+00 4.284567818283135346e-04 -8.412308283453554317e-03 6.167136980619915108e-11 8.047344770059914756e-09
7.500000000000000000e+01 2.155461671290244130e+00 4.324691802759479198e-04 -8.728154612797639142e-03 6.011259247081389524e-11 7.624817678429925735e-09
7.600000000000000000e+01 2.126537688373097978e+00 4.363248251434947425e-04 -9.036566373049770978e-03 5.861545003282472129e-11 7.228291282461770547e-09
7.700000000000000000e+01 2.098619021130343931e+00 4.400214342562712628e-04 -9.337505845398434701e-03 5.717509300842641882e-11 6.856080188647122518e-09
7.800000000000000000e+01 2.071663715796816518e+00 4.435569378805697630e-04 -9.630925014690832134e-03 5.579028922165782532e-11 6.506809222566942478e-09
7.900000000000000000e+01 2.045629818807380929e+00 4.469289662831356195e-04 -9.916775865790547831e-03 5.445823925411773899e-11 6.179103209812736156e-09
8.000000000000000000e+01 2.020475376497155473e+00 4.501352497303657261e-04 -1.019501038355983061e-02 5.317323050863687984e-11 5.871586975963715721e-09
8.100000000000000000e+01 1.996158435101010875e+00 4.531736184888863193e-04 -1.046558055285844689e-02 5.193753988291401777e-11 5.582885346608525686e-09
8.200000000000000000e+01 1.972637041053815432e+00 4.560417028252259893e-04 -1.072843835854272142e-02 5.074432574149293379e-11 5.311623147333663199e-09
8.300000000000000000e+01 1.949869240689984906e+00 4.587372330058695044e-04 -1.098353578547808448e-02 4.959448430412814238e-11 5.056425203718438865e-09
8.400000000000000000e+01 1.927815756636665157e+00 4.612584418759525838e-04 -1.123084047791655590e-02 4.848595497505709551e-11 4.816015274166196385e-09
8.500000000000000000e+01 1.906448017285175434e+00 4.636049725947148366e-04 -1.147038271768318143e-02 4.741543104384057430e-11 4.589512848314175599e-09
8.600000000000000000e+01 1.885740127319749382e+00 4.657769708999759698e-04 -1.170220844600819259e-02 4.638118038372380812e-11 4.376136348617688781e-09
8.700000000000000000e+01 1.865666191323892553e+00 4.677745825296874757e-04 -1.192636360411605465e-02 4.538287476439270636e-11 4.175104197530700726e-09
8.800000000000000000e+01 1.846200314079981863e+00 4.695980532216226916e-04 -1.214289413323724892e-02 4.441760608808895256e-11 3.985634817505553301e-09
8.900000000000000000e+01 1.827316600273007241e+00 4.712475287136889826e-04 -1.235184597458937814e-02 4.348391917290782061e-11 3.806946630997005395e-09
9.000000000000000000e+01 1.808989154485272310e+00 4.727229547436305815e-04 -1.255326506940062856e-02 4.258043818567652520e-11 3.638258060457388123e-09
9.100000000000000000e+01 1.791192081501254751e+00 4.740246770493265153e-04 -1.274719735889117897e-02 4.170705594485391462e-11 3.478787528338511060e-09
9.200000000000000000e+01 1.773899486003666981e+00 4.751527413686149428e-04 -1.293368878429520391e-02 4.086129440495631677e-11 3.327753457097342082e-09
9.300000000000000000e+01 1.757087042235625729e+00 4.761075149675898116e-04 -1.311278201310589996e-02 4.004198906198970607e-11 3.184448904683718065e-09
9.400000000000000000e+01 1.740736703275381991e+00 4.768896512249421165e-04 -1.328450661790137217e-02 3.924803714715000697e-11 3.048465471046709594e-09
9.500000000000000000e+01 1.724831991761114569e+00 4.775001250476748030e-04 -1.344888889753314415e-02 3.847839313063576385e-11 2.919469391629462698e-09
9.600000000000000000e+01 1.709356430230059010e+00 4.779397113426882369e-04 -1.360595515084137529e-02 3.773313885613763112e-11 2.797126901879826756e-09
9.700000000000000000e+01 1.694293541420383686e+00 4.782092850170188854e-04 -1.375573167668920661e-02 3.700916283122474798e-11 2.681104237242822601e-09
9.800000000000000000e+01 1.679626847969470260e+00 4.783098209775670201e-04 -1.389824477392084812e-02 3.630769762258588622e-11 2.571067633164594793e-09
9.900000000000000000e+01 1.665339872514759234e+00 4.782420941312352292e-04 -1.403352074138117418e-02 3.562682102647634941e-11 2.466683325092443049e-09
1.000000000000000000e+02 1.651416137594492461e+00 4.780070793851423595e-04 -1.416158587792845473e-02 3.496473627616389096e-11 2.367617548469760311e-09
1.010000000000000000e+02 1.637839166046561656e+00 4.776055516459969271e-04 -1.428246648240477472e-02 3.432267552948420099e-11 2.273536538744855455e-09
1.020000000000000000e+02 1.624592480207928125e+00 4.770384858211429674e-04 -1.439618885366320510e-02 3.369794635735980328e-11 2.184106531360836049e-09
1.030000000000000000e+02 1.611659603016726283e+00 4.763066568172630842e-04 -1.450277929055265522e-02 3.309084153258532948e-11 2.098993761767423793e-09
1.040000000000000000e+02 1.599025121828049345e+00 4.754112751571333171e-04 -1.460226962939286180e-02 3.250069676179990671e-11 2.017892032715122023e-09
1.050000000000000000e+02 1.586677883969419556e+00 4.743542938259190183e-04 -1.469471385635842155e-02 3.192777773694777959e-11 1.940605416184682622e-09
1.060000000000000000e+02 1.574607801584807731e+00 4.731381014246775307e-04 -1.478017149510042934e-02 3.136878570364405777e-11 1.866965551467127284e-09
1.070000000000000000e+02 1.562804786818996705e+00 4.717648865552473512e-04 -1.485870206926591733e-02 3.082584045364784681e-11 1.796804077848951783e-09
1.080000000000000000e+02 1.551258751716377837e+00 4.702370378178719664e-04 -1.493036510250100347e-02 3.029749408078690054e-11 1.729952634619367526e-09
1.090000000000000000e+02 1.539959608521431322e+00 4.685567438145308737e-04 -1.499522011845378158e-02 2.978238789375187658e-11 1.666242861066771149e-09
1.100000000000000000e+02 1.528897269378779900e+00 4.667263931454165480e-04 -1.505332664076919000e-02 2.928088475117149116e-11 1.605506396478391722e-09
1.110000000000000000e+02 1.518061646433230383e+00 4.647482744125414262e-04 -1.510474419309946678e-02 2.879250440933518847e-11 1.547574880145486891e-09
1.120000000000000000e+02 1.507442651828706515e+00 4.626245762163286876e-04 -1.514953229908770280e-02 2.831599755877184681e-11 1.492279951354461853e-09
1.130000000000000000e+02 1.497030197610554003e+00 4.603575871583547030e-04 -1.518775048238206471e-02 2.785174286187417028e-11 1.439453249393535814e-09
1.140000000000000000e+02 1.486814196022623547e+00 4.579497958395361201e-04 -1.521945826663077643e-02 2.739931896569482136e-11 1.388926413552189222e-09
1.150000000000000000e+02 1.476784559209901149e+00 4.554032908613020068e-04 -1.524471517548109042e-02 2.695757290028875820e-11 1.340531083118102581e-09
1.160000000000000000e+02 1.466931852008148907e+00 4.527205143219777909e-04 -1.526358287613654822e-02 2.652689371100212050e-11 1.294115409278253585e-09
1.170000000000000000e+02 1.457249249919566614e+00 4.499046223117468871e-04 -1.527613161003960225e-02 2.610691062705500122e-11 1.249593590808284385e-09
1.180000000000000000e+02 1.447730581438641639e+00 4.469588244183914224e-04 -1.528243376218856898e-02 2.569655623020999785e-11 1.206896338382534412e-09
1.190000000000000000e+02 1.438369674658536601e+00 4.438863302291442127e-04 -1.528256171757476356e-02 2.529552554426053584e-11 1.165954362674825073e-09
1.200000000000000000e+02 1.429160357973184192e+00 4.406902493316009221e-04 -1.527658786120409187e-02 2.490490319846926599e-11 1.126698374359070214e-09
1.210000000000000000e+02 1.420096459676652101e+00 4.373738913132785701e-04 -1.526458457807224403e-02 2.452230803345505250e-11 1.089059084109367933e-09
1.220000000000000000e+02 1.411171808062565702e+00 4.339404657621506452e-04 -1.524662425317651476e-02 2.414883742777950018e-11 1.052967202599509240e-09
1.230000000000000000e+02 1.402380231424811274e+00 4.303930822655995490e-04 -1.522277927151118558e-02 2.378420033077648470e-11 1.018353440503435278e-09
1.240000000000000000e+02 1.393715557956968887e+00 4.267350504112757121e-04 -1.519312201808141645e-02 2.342747208189849458e-11 9.851485084952060944e-10
1.250000000000000000e+02 1.385171616153278551e+00 4.229695797863940068e-04 -1.515772487788025376e-02 2.307904982840312382e-11 9.532831172487572493e-10
1.260000000000000000e+02 1.376742234107477092e+00 4.190998799791393410e-04 -1.511666023590574337e-02 2.273804991384043364e-11 9.226879774379988653e-10
1.270000000000000000e+02 1.368421240313175247e+00 4.151290605764930701e-04 -1.507000047715917161e-02 2.240486808185218459e-11 8.932937997369057920e-10
1.280000000000000000e+02 1.360202462864201545e+00 4.110605311665030187e-04 -1.501781798663503684e-02 2.207805326712442095e-11 8.650312948193932188e-10
1.290000000000000000e+02 1.352080155614230783e+00 4.068974147396253239e-04 -1.496018738994737106e-02 2.175921963084223978e-11 8.378366120749840852e-10
1.300000000000000000e+02 1.344050274155082603e+00 4.026435878996591309e-04 -1.489719227515854533e-02 2.144694235517769669e-11 8.116676557555449592e-10
1.310000000000000000e+02 1.336109199538313197e+00 3.983029406532240507e-04 -1.482891847095012088e-02 2.114103405689379588e-11 7.864877688282899074e-10
1.320000000000000000e+02 1.328253312815920850e+00 3.938793630072436503e-04 -1.475545180599533573e-02 2.084131413806276286e-11 7.622602942607192009e-10
1.330000000000000000e+02 1.320478994939121353e+00 3.893766449684132923e-04 -1.467687810897760903e-02 2.054816959411525239e-11 7.389485750200021348e-10
1.340000000000000000e+02 1.312782627159808424e+00 3.847988765432310086e-04 -1.459328320857385640e-02 2.026085479464238226e-11 7.165159540736430127e-10
1.350000000000000000e+02 1.305160590429598866e+00 3.801497477390432993e-04 -1.450475293346468672e-02 1.997975299226419528e-11 6.949257743888794758e-10
1.360000000000000000e+02 1.297609265700215175e+00 3.754332485619931944e-04 -1.441137311232366935e-02 1.970414787853015946e-11 6.741413789331409677e-10
1.370000000000000000e+02 1.290125034222844524e+00 3.706533690193420240e-04 -1.431322957383222502e-02 1.943441858717025977e-11 6.541261106736533422e-10
1.380000000000000000e+02 1.282704276949745203e+00 3.658137991177000609e-04 -1.421040814666648180e-02 1.916935502168386380e-11 6.348433125778826457e-10
1.390000000000000000e+02 1.275343374832118792e+00 3.609185288638051283e-04 -1.410299465950919616e-02 1.891038197893663410e-11 6.162563276131461354e-10
1.400000000000000000e+02 1.268038709121704910e+00 3.559715482642902070e-04 -1.399107494103471808e-02 1.865580106147398498e-11 5.983284987467794735e-10
1.410000000000000000e+02 1.260786660770149892e+00 3.509765473261702482e-04 -1.387473481992312560e-02 1.840650315409204328e-11 5.810231689461162540e-10
1.420000000000000000e+02 1.253583610729342990e+00 3.459375160559085009e-04 -1.375406012485255215e-02 1.816184930559690416e-11 5.643036811784719763e-10
1.430000000000000000e+02 1.246425940250366793e+00 3.408584444606004666e-04 -1.362913668450344007e-02 1.792220422946605448e-11 5.481333784112098064e-10
1.440000000000000000e+02 1.239310324657231011e+00 3.357430508052029815e-04 -1.350005146575923749e-02 1.768695199889584699e-11 5.324795278252719427e-10
1.450000000000000000e+02 1.232234616860119703e+00 3.305955663883029458e-04 -1.336689598835517044e-02 1.745598000023425983e-11 5.173250934556322680e-10
1.460000000000000000e+02 1.225196964041334713e+00 3.254198507665475117e-04 -1.322976291022647313e-02 1.722964524006261268e-11 5.026569635508948795e-10
1.470000000000000000e+02 1.218195513683215880e+00 3.202201634969881585e-04 -1.308874488931514694e-02 1.700736377811568453e-11 4.884620263595172566e-10
1.480000000000000000e+02 1.211228412967928492e+00 3.150004641361062434e-04 -1.294393458355983136e-02 1.678948744867998526e-11 4.747271701300947078e-10
1.490000000000000000e+02 1.204293809177899632e+00 3.097648122412120309e-04 -1.279542465090114343e-02 1.657545228895152075e-11 4.614392831113165817e-10
1.500000000000000000e+02 1.197389849695184916e+00 3.045173673686435065e-04 -1.264330774927418209e-02 1.636516338044966100e-11 4.485852535515461109e-10
1.510000000000000000e+02 1.190514681602516944e+00 2.992619890757661064e-04 -1.248767653662405039e-02 1.615896448222559370e-11 4.361519696994801402e-10
1.520000000000000000e+02 1.183666452281656900e+00 2.940029369190031772e-04 -1.232862367088799829e-02 1.595631945103753864e-11 4.241263198035770279e-10
1.530000000000000000e+02 1.176843309115247482e+00 2.887441704551893095e-04 -1.216624181000276576e-02 1.575756673478935863e-11 4.124951921125482497e-10
1.540000000000000000e+02 1.170043399185389799e+00 2.834897492414500193e-04 -1.200062361191327198e-02 1.556218765286460422e-11 4.012454748748059970e-10
1.550000000000000000e+02 1.163264869974454330e+00 2.782438328343185031e-04 -1.183186173455558557e-02 1.537010175507283688e-11 3.903640563389463537e-10
1.560000000000000000e+02 1.156505868664689407e+00 2.730103807908261884e-04 -1.166004883586785508e-02 1.518163933239684446e-11 3.798378247534948865e-10
1.570000000000000000e+02 1.149764542538417533e+00 2.677934526678158312e-04 -1.148527757379287119e-02 1.499670922899115229e-11 3.696536683671557815e-10
1.580000000000000000e+02 1.143039038977852195e+00 2.625972080218651888e-04 -1.130764060626931848e-02 1.481482508528537637e-11 3.597984754282922714e-10
1.590000000000000000e+02 1.136327505065289678e+00 2.574256064101325403e-04 -1.112723059123465683e-02 1.463630935512701840e-11 3.502591341856570874e-10
1.600000000000000000e+02 1.129628088282929044e+00 2.522827073891474158e-04 -1.094414018663144444e-02 1.446069065146455945e-11 3.410225328876727606e-10
1.610000000000000000e+02 1.122939134408566630e+00 2.471725865686705726e-04 -1.075846183652335794e-02 1.428828613071789576e-11 3.320763569464110935e-10
1.620000000000000000e+02 1.116259783701408548e+00 2.420987837678989149e-04 -1.057028712949524378e-02 1.411863867916669509e-11 3.234114804281646074e-10
1.630000000000000000e+02 1.109589375015867185e+00 2.370649548591955834e-04 -1.037970744025281181e-02 1.395206020902418782e-11 3.150195745624858549e-10
1.640000000000000000e+02 1.102927247306435321e+00 2.320746557148626167e-04 -1.018681414350384486e-02 1.378847673703579816e-11 3.068923105791907422e-10
1.650000000000000000e+02 1.096272739327690315e+00 2.271312422069475230e-04 -9.991698613958592545e-03 1.362745140342333670e-11 2.990213597079252416e-10
1.660000000000000000e+02 1.089625189934297467e+00 2.222385702075693758e-04 -9.794452226323441257e-03 1.346928842738236433e-11 2.913983931783813888e-10
1.670000000000000000e+02 1.082983938080849473e+00 2.173999955888885488e-04 -9.595166355308295397e-03 1.331392001665280966e-11 2.840150822202524607e-10
1.680000000000000000e+02 1.076348322421547765e+00 2.126190742232434013e-04 -9.393932375621968228e-03 1.316092816571795744e-11 2.768630980631932182e-10
1.690000000000000000e+02 1.069717682111210655e+00 2.078995619827892123e-04 -9.190841661972749127e-03 1.301095757664859675e-11 2.699341119370191539e-10
1.700000000000000000e+02 1.063091355704282481e+00 2.032447147394841988e-04 -8.985985589067324586e-03 1.286290182204816589e-11 2.632197950713044822e-10
1.710000000000000000e+02 1.056468682255339298e+00 1.986583883657111937e-04 -8.779455531614549502e-03 1.271774468657838970e-11 2.567118186957641416e-10
1.720000000000000000e+02 1.049849000518933817e+00 1.941439387336010803e-04 -8.571342864324238073e-03 1.257507942235015664e-11 2.504018540401493114e-10
1.730000000000000000e+02 1.043231649349603440e+00 1.897050217151784299e-04 -8.361738961904502734e-03 1.243451682630122295e-11 2.442815723341497009e-10
1.740000000000000000e+02 1.036615967701881136e+00 1.853451931828033943e-04 -8.150735199062316208e-03 1.229634131922948873e-11 2.383426448074156769e-10
1.750000000000000000e+02 1.030001294430302528e+00 1.810680090086747691e-04 -7.938422950507091971e-03 1.216049889845239385e-11 2.325767426896337434e-10
1.760000000000000000e+02 1.023386968189413881e+00 1.768769250646656755e-04 -7.724893590946520054e-03 1.202693708183983489e-11 2.269755372105422844e-10
1.770000000000000000e+02 1.016772328033631823e+00 1.727755972233562031e-04 -7.510238495091563909e-03 1.189560485665819152e-11 2.215306995998378335e-10
1.780000000000000000e+02 1.010156712817697588e+00 1.687675813566524938e-04 -7.294549037646490090e-03 1.176645263041209584e-11 2.162339010871408497e-10
1.790000000000000000e+02 1.003539461296087953e+00 1.648564333368157664e-04 -7.077916593322722619e-03 1.163943218359527641e-11 2.110768129022830330e-10
1.800000000000000000e+02 9.969200357825679371e-01 1.610455029711703966e-04 -6.860430653269979605e-03 1.151449662616575550e-11 2.060520761659675714e-10
1.810000000000000000e+02 9.902983925286810152e-01 1.573373158078632738e-04 -6.642173174409612968e-03 1.139160035956489001e-11 2.011562115638070779e-10
1.820000000000000000e+02 9.836746111450067609e-01 1.537341913305459321e-04 -6.423224230104179582e-03 1.127069902900730624e-11 1.963867096724184157e-10
1.830000000000000000e+02 9.770487711422912724e-01 1.502384490222927573e-04 -6.203663893715713300e-03 1.115174948116599908e-11 1.917410610684982969e-10
1.840000000000000000e+02 9.704209521314193232e-01 1.468524083668464920e-04 -5.983572238609880488e-03 1.103470972528408664e-11 1.872167563286902094e-10
1.850000000000000000e+02 9.637912338227105913e-01 1.435783888473418581e-04 -5.763029338146321082e-03 1.091953889574800075e-11 1.828112860296091037e-10
1.860000000000000000e+02 9.571596958272736710e-01 1.404187099472578115e-04 -5.542115265691062269e-03 1.080648472109102242e-11 1.785221407480123344e-10
1.870000000000000000e+02 9.505264176556175171e-01 1.373756911501146979e-04 -5.320910094606915060e-03 1.069521485708261403e-11 1.743468110605212109e-10
1.880000000000000000e+02 9.438914790184534942e-01 1.344517519391770521e-04 -5.099493898254972221e-03 1.058569174831958754e-11 1.702827875437455911e-10
1.890000000000000000e+02 9.372549594265364714e-01 1.316491117979030608e-04 -4.877946749999925204e-03 1.047787882415573285e-11 1.663275607744486977e-10
1.900000000000000000e+02 9.306169385906466474e-01 1.289700902096973037e-04 -4.656348723204748949e-03 1.037201602584156599e-11 1.624786213292294025e-10
1.910000000000000000e+02 9.239774961213137461e-01 1.264170066579459021e-04 -4.434779891232085332e-03 1.026778736197594464e-11 1.587334597847848054e-10
1.920000000000000000e+02 9.173367115294437379e-01 1.239921806260747134e-04 -4.213320327445542468e-03 1.016515916929239743e-11 1.550895667177405067e-10
