# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       4.017092625235e-10       1.215820884073e-13      -3.947317050189e-12       5.216713310392e-16       7.807963413849e-12       1.191682196855e-12      -6.412857606998e-15 
  111       4.060989705179e-10       1.232533132531e-13      -4.032398720676e-12       5.313979297721e-16       7.621743025681e-12       1.169663389006e-12      -6.375184443761e-15 
  112       4.105087382340e-10       1.248855116958e-13      -4.116801848972e-12       5.412273850819e-16       7.441515406779e-12       1.148269743660e-12      -6.339184550641e-15 
  113       4.149375933943e-10       1.264769442109e-13      -4.200453031307e-12       5.511603409105e-16       7.266947626145e-12       1.127458974094e-12      -6.303330655069e-15 
  114       4.193844258570e-10       1.280258789231e-13      -4.283278346185e-12       5.611974537896e-16       7.097647347117e-12       1.107181591478e-12      -6.265975045020e-15 
  115       4.238479833606e-10       1.295305925960e-13      -4.365203380552e-12       5.713393929360e-16       6.933161180689e-12       1.087380705253e-12      -6.225346799251e-15 
  116       4.283270406949e-10       1.309894178297e-13      -4.446153831419e-12       5.815868415935e-16       6.773074136764e-12       1.068005021665e-12      -6.179931505384e-15 
  117       4.328209396476e-10       1.324008890511e-13      -4.526057337731e-12       5.919405010389e-16       6.617325215808e-12       1.049050059003e-12      -6.129668710650e-15 
  118       4.373291070191e-10       1.337636162138e-13      -4.604841921405e-12       6.024010872442e-16       6.465927273575e-12       1.030521591832e-12      -6.074895535056e-15 
  119       4.418508843765e-10       1.350762415596e-13      -4.682435462738e-12       6.129693297784e-16       6.318868611817e-12       1.012422819205e-12      -6.015977815771e-15 
