# ell  TT    EE    TE
2.420000000000000000e+02 5.892674844282569380e-01 1.997006769273089140e-04 5.291135109699006585e-03
2.430000000000000000e+02 5.830248508150984721e-01 2.049627936999541154e-04 5.423571909358613878e-03
2.440000000000000000e+02 5.768052378895143217e-01 2.103552826390445076e-04 5.553180106920127708e-03
2.450000000000000000e+02 5.706092386388197379e-01 2.158766059929013851e-04 5.679929927083647925e-03
2.460000000000000000e+02 5.644374460504228974e-01 2.215252261065278193e-04 5.803791594549957862e-03
2.470000000000000000e+02 5.582904531118256797e-01 2.272996054238540689e-04 5.924735334020427187e-03
2.480000000000000000e+02 5.521688528104741200e-01 2.331982064886822987e-04 6.042731370195423765e-03
2.490000000000000000e+02 5.460732381339892250e-01 2.392194919461161824e-04 6.157749927775784705e-03
2.500000000000000000e+02 5.400041814156946174e-01 2.453616615144876487e-04 6.269766610009899765e-03
2.510000000000000000e+02 5.339621723723820823e-01 2.516218628959376413e-04 6.378778534339052050e-03
2.520000000000000000e+02 5.279476800667148861e-01 2.579969808688030376e-04 6.484788196750647035e-03
2.530000000000000000e+02 5.219611735614327896e-01 2.644839003190993651e-04 6.587798093234535288e-03
2.540000000000000000e+02 5.160031219191394403e-01 2.710795062419837963e-04 6.687810719777470027e-03
2.550000000000000000e+02 5.100739942026715212e-01 2.777806837438104716e-04 6.784828572369270595e-03
2.560000000000000000e+02 5.041742594749548667e-01 2.845843180432946606e-04 6.878854146997350275e-03
2.570000000000000000e+02 4.983043867987959064e-01 2.914872944734838421e-04 6.969889939651348863e-03
2.580000000000000000e+02 4.924648452372430429e-01 2.984864984834227132e-04 7.057938446320578298e-03
2.590000000000000000e+02 4.866561038532363215e-01 3.055788156400788408e-04 7.143002162991556742e-03
2.600000000000000000e+02 4.808786317099632557e-01 3.127611316297925111e-04 7.225083585649136157e-03
2.610000000000000000e+02 4.751328978705136596e-01 3.200303322603785636e-04 7.304185210292554568e-03
2.620000000000000000e+02 4.694193713980944760e-01 3.273833034626446540e-04 7.380309532894567710e-03
2.630000000000000000e+02 4.637385213559635511e-01 3.348169312928293536e-04 7.453459049463245084e-03
2.640000000000000000e+02 4.580908168074356857e-01 3.423281019336105657e-04 7.523636255967558993e-03
2.650000000000000000e+02 4.524767268160186928e-01 3.499137016969519360e-04 7.590843648411988928e-03
2.660000000000000000e+02 4.468967204450189912e-01 3.575706170254766450e-04 7.655083722769766806e-03
2.670000000000000000e+02 4.413512667581431792e-01 3.652957344948428949e-04 7.716358975043041517e-03
2.680000000000000000e+02 4.358408348187771120e-01 3.730859408152885186e-04 7.774671901216784718e-03
2.690000000000000000e+02 4.303658936907767130e-01 3.809381228342378347e-04 7.830024997272562806e-03
2.700000000000000000e+02 4.249269124377548223e-01 3.888491675379162423e-04 7.882420759208086380e-03
2.710000000000000000e+02 4.195243601236041675e-01 3.968159620537886449e-04 7.931861683005247965e-03
2.720000000000000000e+02 4.141587058121166121e-01 4.048353936525680443e-04 7.978350264649842344e-03
2.730000000000000000e+02 4.088304185673060642e-01 4.129043497512211109e-04 8.021889000144178869e-03
2.740000000000000000e+02 4.035399674532206826e-01 4.210197179133290065e-04 8.062480385463411531e-03
2.750000000000000000e+02 3.982878215338268024e-01 4.291783858525471279e-04 8.100126916599833388e-03
2.760000000000000000e+02 3.930744498734448644e-01 4.373772414356728562e-04 8.134831089538123797e-03
2.770000000000000000e+02 3.879003215361996326e-01 4.456131726843464000e-04 8.166595400280139347e-03
2.780000000000000000e+02 3.827659055865745841e-01 4.538830677761842734e-04 8.195422344796424868e-03
2.790000000000000000e+02 3.776716229636354338e-01 4.621837543226117685e-04 8.221318986478235932e-03
2.800000000000000000e+02 3.726177021059488004e-01 4.705118171904104011e-04 8.244310658248057977e-03
2.810000000000000000e+02 3.676043233269242760e-01 4.788637806880684982e-04 8.264427260417588073e-03
2.820000000000000000e+02 3.626316669399216042e-01 4.872361692861066121e-04 8.281698693304978195e-03
2.830000000000000000e+02 3.576999132586849428e-01 4.956255076289864522e-04 8.296154857227358570e-03
2.840000000000000000e+02 3.528092425966630752e-01 5.040283205302526284e-04 8.307825652499434277e-03
2.850000000000000000e+02 3.479598352676748219e-01 5.124411329803843897e-04 8.316740979437868900e-03
2.860000000000000000e+02 3.431518715855808588e-01 5.208604701468220240e-04 8.322930738354116648e-03
2.870000000000000000e+02 3.383855318641943444e-01 5.292828573780504519e-04 8.326424829570138950e-03
2.880000000000000000e+02 3.336609964175326626e-01 5.377048202046777903e-04 8.327253153399820362e-03
