  140    0.38661E-05    0.77322E-05    0.13594E-05    0.12861E+01   -0.14178E-01    0.36320E-03    0.43269E-09    0.51485E-14    0.70000E+00
  141    0.39079E-05    0.78159E-05    0.13607E-05    0.12788E+01   -0.14059E-01    0.35818E-03    0.42700E-09    0.50334E-14    0.70000E+00
  142    0.39505E-05    0.79010E-05    0.13618E-05    0.12715E+01   -0.13936E-01    0.35313E-03    0.42139E-09    0.49217E-14    0.70000E+00
  143    0.39938E-05    0.79877E-05    0.13629E-05    0.12642E+01   -0.13808E-01    0.34803E-03    0.41587E-09    0.48131E-14    0.70000E+00
  144    0.40379E-05    0.80759E-05    0.13639E-05    0.12570E+01   -0.13677E-01    0.34290E-03    0.41043E-09    0.47076E-14    0.70000E+00
  145    0.40828E-05    0.81658E-05    0.13648E-05    0.12498E+01   -0.13541E-01    0.33774E-03    0.40507E-09    0.46051E-14    0.70000E+00
  146    0.41286E-05    0.82572E-05    0.13656E-05    0.12426E+01   -0.13401E-01    0.33256E-03    0.39980E-09    0.45055E-14    0.70000E+00
  147    0.41751E-05    0.83504E-05    0.13663E-05    0.12355E+01   -0.13257E-01    0.32735E-03    0.39460E-09    0.44087E-14    0.70000E+00
  148    0.42226E-05    0.84452E-05    0.13670E-05    0.12284E+01   -0.13110E-01    0.32212E-03    0.38948E-09    0.43147E-14    0.70000E+00
  149    0.42708E-05    0.85418E-05    0.13675E-05    0.12214E+01   -0.12958E-01    0.31688E-03    0.38444E-09    0.42233E-14    0.70000E+00
  150    0.43200E-05    0.86401E-05    0.13680E-05    0.12143E+01   -0.12803E-01    0.31163E-03    0.37947E-09    0.41346E-14    0.70000E+00
  151    0.43701E-05    0.87402E-05    0.13683E-05    0.12074E+01   -0.12645E-01    0.30637E-03    0.37458E-09    0.40484E-14    0.70000E+00
  152    0.44210E-05    0.88421E-05    0.13686E-05    0.12004E+01   -0.12483E-01    0.30111E-03    0.36976E-09    0.39645E-14    0.70000E+00
  153    0.44729E-05    0.89460E-05    0.13688E-05    0.11935E+01   -0.12317E-01    0.29585E-03    0.36501E-09    0.38831E-14    0.70000E+00
  154    0.45258E-05    0.90517E-05    0.13689E-05    0.11866E+01   -0.12148E-01    0.29060E-03    0.36032E-09    0.38038E-14    0.70000E+00
  155    0.45796E-05    0.91594E-05    0.13689E-05    0.11797E+01   -0.11977E-01    0.28536E-03    0.35571E-09    0.37267E-14    0.70000E+00
  156    0.46345E-05    0.92690E-05    0.13688E-05    0.11728E+01   -0.11802E-01    0.28014E-03    0.35116E-09    0.36515E-14    0.70000E+00
  157    0.46903E-05    0.93807E-05    0.13687E-05    0.11659E+01   -0.11624E-01    0.27493E-03    0.34668E-09    0.35783E-14    0.70000E+00
  158    0.47472E-05    0.94945E-05    0.13685E-05    0.11591E+01   -0.11443E-01    0.26975E-03    0.34227E-09    0.35069E-14    0.70000E+00
  159    0.48052E-05    0.96104E-05    0.13682E-05    0.11523E+01   -0.11259E-01    0.26460E-03    0.33792E-09    0.34371E-14    0.70000E+00
  160    0.48642E-05    0.97284E-05    0.13678E-05    0.11455E+01   -0.11073E-01    0.25948E-03    0.33363E-09    0.33688E-14    0.70000E+00
  161    0.49243E-05    0.98487E-05    0.13674E-05    0.11387E+01   -0.10884E-01    0.25439E-03    0.32940E-09    0.33020E-14    0.70000E+00
  162    0.49855E-05    0.99712E-05    0.13669E-05    0.11319E+01   -0.10692E-01    0.24934E-03    0.32524E-09    0.32366E-14    0.70000E+00
  163    0.50479E-05    0.10096E-04    0.13663E-05    0.11251E+01   -0.10498E-01    0.24434E-03    0.32114E-09    0.31725E-14    0.70000E+00
  164    0.51115E-05    0.10223E-04    0.13656E-05    0.11183E+01   -0.10302E-01    0.23938E-03    0.31710E-09    0.31098E-14    0.70000E+00
  165    0.51762E-05    0.10353E-04    0.13649E-05    0.11116E+01   -0.10103E-01    0.23448E-03    0.31311E-09    0.30485E-14    0.70000E+00
  166    0.52422E-05    0.10485E-04    0.13642E-05    0.11048E+01   -0.99028E-02    0.22963E-03    0.30919E-09    0.29885E-14    0.70000E+00
  167    0.53094E-05    0.10619E-04    0.13633E-05    0.10981E+01   -0.97000E-02    0.22483E-03    0.30532E-09    0.29299E-14    0.70000E+00
  168    0.53779E-05    0.10756E-04    0.13625E-05    0.10913E+01   -0.94953E-02    0.22010E-03    0.30151E-09    0.28726E-14    0.70000E+00
  169    0.54477E-05    0.10896E-04    0.13615E-05    0.10846E+01   -0.92887E-02    0.21543E-03    0.29776E-09    0.28165E-14    0.70000E+00
  170    0.55188E-05    0.11038E-04    0.13605E-05    0.10778E+01   -0.90804E-02    0.21084E-03    0.29406E-09    0.27618E-14    0.70000E+00
  171    0.55913E-05    0.11183E-04    0.13595E-05    0.10711E+01   -0.88703E-02    0.20631E-03    0.29042E-09    0.27083E-14    0.70000E+00
  172    0.56652E-05    0.11330E-04    0.13584E-05    0.10644E+01   -0.86587E-02    0.20186E-03    0.28683E-09    0.26561E-14    0.70000E+00
  173    0.57404E-05    0.11481E-04    0.13573E-05    0.10576E+01   -0.84455E-02    0.19749E-03    0.28330E-09    0.26050E-14    0.70000E+00
  174    0.58172E-05    0.11634E-04    0.13561E-05    0.10509E+01   -0.82310E-02    0.19320E-03    0.27982E-09    0.25552E-14    0.70000E+00
  175    0.58954E-05    0.11791E-04    0.13549E-05    0.10442E+01   -0.80151E-02    0.18901E-03    0.27640E-09    0.25065E-14    0.70000E+00
  176    0.59751E-05    0.11950E-04    0.13536E-05    0.10375E+01   -0.77980E-02    0.18490E-03    0.27302E-09    0.24590E-14    0.70000E+00
  177    0.60563E-05    0.12113E-04    0.13524E-05    0.10308E+01   -0.75798E-02    0.18088E-03    0.26970E-09    0.24125E-14    0.70000E+00
  178    0.61391E-05    0.12278E-04    0.13511E-05    0.10240E+01   -0.73606E-02    0.17697E-03    0.26643E-09    0.23672E-14    0.70000E+00
  179    0.62235E-05    0.12447E-04    0.13497E-05    0.10173E+01   -0.71404E-02    0.17316E-03    0.26321E-09    0.23229E-14    0.70000E+00
  180    0.63096E-05    0.12619E-04    0.13484E-05    0.10106E+01   -0.69193E-02    0.16945E-03    0.26004E-09    0.22796E-14    0.70000E+00
  181    0.63973E-05    0.12795E-04    0.13470E-05    0.10038E+01   -0.66975E-02    0.16585E-03    0.25692E-09    0.22374E-14    0.70000E+00
  182    0.64868E-05    0.12974E-04    0.13456E-05    0.99711E+00   -0.64750E-02    0.16236E-03    0.25384E-09    0.21961E-14    0.70000E+00
  183    0.65780E-05    0.13156E-04    0.13442E-05    0.99037E+00   -0.62519E-02    0.15898E-03    0.25082E-09    0.21558E-14    0.70000E+00
