# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       4.324989828571e-10       1.324004187823e-13      -4.526051712604e-12       5.917167186676e-16       6.618131169385e-12       1.049919690882e-12      -6.163981409454e-15 
  118       4.370118118350e-10       1.337631235873e-13      -4.604838383868e-12       6.021739042858e-16       6.466722897293e-12       1.031432533020e-12      -6.106513241770e-15 
  119       4.415381794399e-10       1.350757400791e-13      -4.682433555361e-12       6.127387166886e-16       6.319654003358e-12       1.013377506662e-12      -6.045135910807e-15 
  120       4.460773383674e-10       1.363369427871e-13      -4.758765033369e-12       6.234119001685e-16       6.176887481959e-12       9.957543558034e-13      -5.980231973541e-15 
  121       4.506284512155e-10       1.375454411965e-13      -4.833760548782e-12       6.341942129130e-16       6.038360266516e-12       9.785600256585e-13      -5.912212319846e-15 
  122       4.551905877801e-10       1.386999811425e-13      -4.907347788440e-12       6.450864271125e-16       5.903982476647e-12       9.617885785260e-13      -5.841516745428e-15 
  123       4.597627223517e-10       1.397993462060e-13      -4.979454426485e-12       6.560893290684e-16       5.773636665325e-12       9.454311096585e-13      -5.768614524749e-15 
  124       4.643437310109e-10       1.408423591077e-13      -5.050008155703e-12       6.672037193017e-16       5.647177066043e-12       9.294756631305e-13      -5.694004983957e-15 
  125       4.689323889243e-10       1.418278831034e-13      -5.118936718880e-12       6.784304126605e-16       5.524428839969e-12       9.139071477066e-13      -5.618218073817e-15 
  126       4.735273676412e-10       1.427548233785e-13      -5.186167940142e-12       6.897702384293e-16       5.405187323105e-12       8.987072527095e-13      -5.541814942639e-15 
  127       4.781272323888e-10       1.436221284435e-13      -5.251629756309e-12       7.012240404360e-16       5.289217273451e-12       8.838543638885e-13      -5.465388509203e-15 
  128       4.827304393686e-10       1.444287915282e-13      -5.315250248240e-12       7.127926771611e-16       5.176252118160e-12       8.693234792875e-13      -5.389564035695e-15 
  129       4.873354962212e-10       1.451738922952e-13      -5.376958513402e-12       7.244770089518e-16       5.066051281814e-12       8.550920243225e-13      -5.314883052677e-15 
  130       4.919414690655e-10       1.458567241914e-13      -5.436687325228e-12       7.362778578513e-16       4.958580880781e-12       8.411581969611e-13      -5.241439520191e-15 
  131       4.965475262308e-10       1.464766837682e-13      -5.494370826094e-12       7.481960435467e-16       4.853851520811e-12       8.275244854085e-13      -5.169204650005e-15 
  132       5.011527785535e-10       1.470332332820e-13      -5.549943749248e-12       7.602323958835e-16       4.751861658877e-12       8.141919077894e-13      -5.098139716549e-15 
  133       5.057562778403e-10       1.475259023778e-13      -5.603341456175e-12       7.723877548814e-16       4.652597265935e-12       8.011599702289e-13      -5.028195795152e-15 
  134       5.103570153318e-10       1.479542897725e-13      -5.654499973970e-12       7.846629707506e-16       4.556031489696e-12       7.884266249335e-13      -4.959313500284e-15 
  135       5.149539201662e-10       1.483180649380e-13      -5.703356032702e-12       7.970589039070e-16       4.462124317391e-12       7.759882282715e-13      -4.891422723792e-15 
  136       5.195458578427e-10       1.486169697851e-13      -5.749847102779e-12       8.095764249890e-16       4.370822238536e-12       7.638394988541e-13      -4.824442373140e-15 
  137       5.241316286854e-10       1.488508203464e-13      -5.793911432321e-12       8.222164148729e-16       4.282057907703e-12       7.519734756163e-13      -4.758280109648e-15 
  138       5.287099663066e-10       1.490195084599e-13      -5.835488084525e-12       8.349797646890e-16       4.195749807282e-12       7.403814758972e-13      -4.692832086729e-15 
  139       5.332795360704e-10       1.491230034522e-13      -5.874516975030e-12       8.478673758376e-16       4.111801910251e-12       7.290530535213e-13      -4.627982688129e-15 
  140       5.378389335565e-10       1.491613538220e-13      -5.910938909288e-12       8.608801600049e-16       4.030103342941e-12       7.179759568790e-13      -4.563604266166e-15 
  141       5.423866830235e-10       1.491346889235e-13      -5.944695619930e-12       8.740190391789e-16       3.950528047802e-12       7.071360870076e-13      -4.499556879969e-15 
